S. No,Description,Average Price,% Change,Cities,Value,Month
9,"Milk, Fresh, Unboiled 1 Ltr",91.5,1.93,Islam-abad,108.75,07-01-2019
9,"Milk, Fresh, Unboiled 1 Ltr",91.5,1.93,Rawal-pindi,105.21,07-01-2019
9,"Milk, Fresh, Unboiled 1 Ltr",91.5,1.93,Gujran-wala,90,07-01-2019
9,"Milk, Fresh, Unboiled 1 Ltr",91.5,1.93,Sialkot,80,07-01-2019
9,"Milk, Fresh, Unboiled 1 Ltr",91.5,1.93,Lahore,78,07-01-2019
9,"Milk, Fresh, Unboiled 1 Ltr",91.5,1.93,Faisal-abad,90,07-01-2019
9,"Milk, Fresh, Unboiled 1 Ltr",91.5,1.93,Sar-godha,75,07-01-2019
9,"Milk, Fresh, Unboiled 1 Ltr",91.5,1.93,Multan,84.17,07-01-2019
9,"Milk, Fresh, Unboiled 1 Ltr",91.5,1.93,Baha-walpur,67.5,07-01-2019
9,"Milk, Fresh, Unboiled 1 Ltr",91.5,1.93,Karachi,95,07-01-2019
9,"Milk, Fresh, Unboiled 1 Ltr",91.5,1.93,Hyder-abad,94,07-01-2019
9,"Milk, Fresh, Unboiled 1 Ltr",91.5,1.93,Sukkur,100,07-01-2019
9,"Milk, Fresh, Unboiled 1 Ltr",91.5,1.93,Larkana,102.5,07-01-2019
9,"Milk, Fresh, Unboiled 1 Ltr",91.5,1.93,Pesha-war,100.42,07-01-2019
9,"Milk, Fresh, Unboiled 1 Ltr",91.5,1.93,Bannu,85,07-01-2019
9,"Milk, Fresh, Unboiled 1 Ltr",91.5,1.93,Quetta,110,07-01-2019
9,"Milk, Fresh, Unboiled 1 Ltr",91.5,1.93,Khuz-dar,90,07-01-2019
10,Curd (Dahi) 1 Kg,107.85,2.11,Islam-abad,122.5,07-01-2019
10,Curd (Dahi) 1 Kg,107.85,2.11,Rawal-pindi,113.96,07-01-2019
10,Curd (Dahi) 1 Kg,107.85,2.11,Gujran-wala,100,07-01-2019
10,Curd (Dahi) 1 Kg,107.85,2.11,Sialkot,90,07-01-2019
10,Curd (Dahi) 1 Kg,107.85,2.11,Lahore,92.5,07-01-2019
10,Curd (Dahi) 1 Kg,107.85,2.11,Faisal-abad,100,07-01-2019
10,Curd (Dahi) 1 Kg,107.85,2.11,Sar-godha,90,07-01-2019
10,Curd (Dahi) 1 Kg,107.85,2.11,Multan,100,07-01-2019
10,Curd (Dahi) 1 Kg,107.85,2.11,Baha-walpur,80,07-01-2019
10,Curd (Dahi) 1 Kg,107.85,2.11,Karachi,143.18,07-01-2019
10,Curd (Dahi) 1 Kg,107.85,2.11,Hyder-abad,140,07-01-2019
10,Curd (Dahi) 1 Kg,107.85,2.11,Sukkur,110,07-01-2019
10,Curd (Dahi) 1 Kg,107.85,2.11,Larkana,120,07-01-2019
10,Curd (Dahi) 1 Kg,107.85,2.11,Pesha-war,111.25,07-01-2019
10,Curd (Dahi) 1 Kg,107.85,2.11,Bannu,100,07-01-2019
10,Curd (Dahi) 1 Kg,107.85,2.11,Quetta,120,07-01-2019
10,Curd (Dahi) 1 Kg,107.85,2.11,Khuz-dar,100,07-01-2019
11,"Powdered Milk, Nido, Polybag 400 gm",437.28,6.32,Islam-abad,451.28,07-01-2019
11,"Powdered Milk, Nido, Polybag 400 gm",437.28,6.32,Rawal-pindi,451.28,07-01-2019
11,"Powdered Milk, Nido, Polybag 400 gm",437.28,6.32,Gujran-wala,451.28,07-01-2019
11,"Powdered Milk, Nido, Polybag 400 gm",437.28,6.32,Sialkot,451.28,07-01-2019
11,"Powdered Milk, Nido, Polybag 400 gm",437.28,6.32,Lahore,410,07-01-2019
11,"Powdered Milk, Nido, Polybag 400 gm",437.28,6.32,Faisal-abad,439.5,07-01-2019
11,"Powdered Milk, Nido, Polybag 400 gm",437.28,6.32,Sar-godha,451.28,07-01-2019
11,"Powdered Milk, Nido, Polybag 400 gm",437.28,6.32,Multan,441.02,07-01-2019
11,"Powdered Milk, Nido, Polybag 400 gm",437.28,6.32,Baha-walpur,451,07-01-2019
11,"Powdered Milk, Nido, Polybag 400 gm",437.28,6.32,Karachi,441.03,07-01-2019
11,"Powdered Milk, Nido, Polybag 400 gm",437.28,6.32,Hyder-abad,446.15,07-01-2019
11,"Powdered Milk, Nido, Polybag 400 gm",437.28,6.32,Sukkur,451.28,07-01-2019
11,"Powdered Milk, Nido, Polybag 400 gm",437.28,6.32,Larkana,437.88,07-01-2019
11,"Powdered Milk, Nido, Polybag 400 gm",437.28,6.32,Pesha-war,403.33,07-01-2019
11,"Powdered Milk, Nido, Polybag 400 gm",437.28,6.32,Bannu,421.15,07-01-2019
11,"Powdered Milk, Nido, Polybag 400 gm",437.28,6.32,Quetta,435,07-01-2019
11,"Powdered Milk, Nido, Polybag 400 gm",437.28,6.32,Khuz-dar,400,07-01-2019
12,"Eggs Hen, Farm Dozen",91.77,7.55,Islam-abad,94.54,07-01-2019
12,"Eggs Hen, Farm Dozen",91.77,7.55,Rawal-pindi,91.36,07-01-2019
12,"Eggs Hen, Farm Dozen",91.77,7.55,Gujran-wala,91.56,07-01-2019
12,"Eggs Hen, Farm Dozen",91.77,7.55,Sialkot,95,07-01-2019
12,"Eggs Hen, Farm Dozen",91.77,7.55,Lahore,91.25,07-01-2019
12,"Eggs Hen, Farm Dozen",91.77,7.55,Faisal-abad,90.5,07-01-2019
12,"Eggs Hen, Farm Dozen",91.77,7.55,Sar-godha,92.25,07-01-2019
12,"Eggs Hen, Farm Dozen",91.77,7.55,Multan,85.21,07-01-2019
12,"Eggs Hen, Farm Dozen",91.77,7.55,Baha-walpur,90.5,07-01-2019
12,"Eggs Hen, Farm Dozen",91.77,7.55,Karachi,93.54,07-01-2019
12,"Eggs Hen, Farm Dozen",91.77,7.55,Hyder-abad,91.38,07-01-2019
12,"Eggs Hen, Farm Dozen",91.77,7.55,Sukkur,91.5,07-01-2019
12,"Eggs Hen, Farm Dozen",91.77,7.55,Larkana,71.88,07-01-2019
12,"Eggs Hen, Farm Dozen",91.77,7.55,Pesha-war,89.59,07-01-2019
12,"Eggs Hen, Farm Dozen",91.77,7.55,Bannu,100,07-01-2019
12,"Eggs Hen, Farm Dozen",91.77,7.55,Quetta,95,07-01-2019
12,"Eggs Hen, Farm Dozen",91.77,7.55,Khuz-dar,105,07-01-2019
13,"Mustard Oil, Average Quality 1 Kg",197.15,1.01,Islam-abad,246.25,07-01-2019
13,"Mustard Oil, Average Quality 1 Kg",197.15,1.01,Rawal-pindi,241.67,07-01-2019
13,"Mustard Oil, Average Quality 1 Kg",197.15,1.01,Gujran-wala,177.5,07-01-2019
13,"Mustard Oil, Average Quality 1 Kg",197.15,1.01,Sialkot,165,07-01-2019
13,"Mustard Oil, Average Quality 1 Kg",197.15,1.01,Lahore,187.86,07-01-2019
13,"Mustard Oil, Average Quality 1 Kg",197.15,1.01,Faisal-abad,220,07-01-2019
13,"Mustard Oil, Average Quality 1 Kg",197.15,1.01,Sar-godha,190,07-01-2019
13,"Mustard Oil, Average Quality 1 Kg",197.15,1.01,Multan,188.34,07-01-2019
13,"Mustard Oil, Average Quality 1 Kg",197.15,1.01,Baha-walpur,170,07-01-2019
13,"Mustard Oil, Average Quality 1 Kg",197.15,1.01,Karachi,186.64,07-01-2019
13,"Mustard Oil, Average Quality 1 Kg",197.15,1.01,Hyder-abad,170,07-01-2019
13,"Mustard Oil, Average Quality 1 Kg",197.15,1.01,Sukkur,160,07-01-2019
13,"Mustard Oil, Average Quality 1 Kg",197.15,1.01,Larkana,227.5,07-01-2019
13,"Mustard Oil, Average Quality 1 Kg",197.15,1.01,Pesha-war,233.33,07-01-2019
13,"Mustard Oil, Average Quality 1 Kg",197.15,1.01,Bannu,177.5,07-01-2019
13,"Mustard Oil, Average Quality 1 Kg",197.15,1.01,Quetta,210,07-01-2019
13,"Mustard Oil, Average Quality 1 Kg",197.15,1.01,Khuz-dar,200,07-01-2019
14,"Cooking Oil, Tin, (SN) 2.5 Ltr",535.79,1.86,Islam-abad,548.75,07-01-2019
14,"Cooking Oil, Tin, (SN) 2.5 Ltr",535.79,1.86,Rawal-pindi,548.75,07-01-2019
14,"Cooking Oil, Tin, (SN) 2.5 Ltr",535.79,1.86,Gujran-wala,550,07-01-2019
14,"Cooking Oil, Tin, (SN) 2.5 Ltr",535.79,1.86,Sialkot,550,07-01-2019
14,"Cooking Oil, Tin, (SN) 2.5 Ltr",535.79,1.86,Lahore,530,07-01-2019
14,"Cooking Oil, Tin, (SN) 2.5 Ltr",535.79,1.86,Faisal-abad,535,07-01-2019
14,"Cooking Oil, Tin, (SN) 2.5 Ltr",535.79,1.86,Sar-godha,520,07-01-2019
14,"Cooking Oil, Tin, (SN) 2.5 Ltr",535.79,1.86,Multan,552.5,07-01-2019
14,"Cooking Oil, Tin, (SN) 2.5 Ltr",535.79,1.86,Baha-walpur,548.75,07-01-2019
14,"Cooking Oil, Tin, (SN) 2.5 Ltr",535.79,1.86,Karachi,545,07-01-2019
14,"Cooking Oil, Tin, (SN) 2.5 Ltr",535.79,1.86,Hyder-abad,525,07-01-2019
14,"Cooking Oil, Tin, (SN) 2.5 Ltr",535.79,1.86,Sukkur,510,07-01-2019
14,"Cooking Oil, Tin, (SN) 2.5 Ltr",535.79,1.86,Larkana,563.75,07-01-2019
14,"Cooking Oil, Tin, (SN) 2.5 Ltr",535.79,1.86,Pesha-war,521,07-01-2019
14,"Cooking Oil, Tin, (SN) 2.5 Ltr",535.79,1.86,Bannu,540,07-01-2019
14,"Cooking Oil, Tin, (SN) 2.5 Ltr",535.79,1.86,Quetta,525,07-01-2019
14,"Cooking Oil, Tin, (SN) 2.5 Ltr",535.79,1.86,Khuz-dar,495,07-01-2019
15,"Vegetable Ghee, Tin, (SN) 2.5 Kg",514.04,1.76,Islam-abad,520,07-01-2019
15,"Vegetable Ghee, Tin, (SN) 2.5 Kg",514.04,1.76,Rawal-pindi,520,07-01-2019
15,"Vegetable Ghee, Tin, (SN) 2.5 Kg",514.04,1.76,Gujran-wala,520,07-01-2019
15,"Vegetable Ghee, Tin, (SN) 2.5 Kg",514.04,1.76,Sialkot,520,07-01-2019
15,"Vegetable Ghee, Tin, (SN) 2.5 Kg",514.04,1.76,Lahore,520,07-01-2019
15,"Vegetable Ghee, Tin, (SN) 2.5 Kg",514.04,1.76,Faisal-abad,520,07-01-2019
15,"Vegetable Ghee, Tin, (SN) 2.5 Kg",514.04,1.76,Sar-godha,495,07-01-2019
15,"Vegetable Ghee, Tin, (SN) 2.5 Kg",514.04,1.76,Multan,522.5,07-01-2019
15,"Vegetable Ghee, Tin, (SN) 2.5 Kg",514.04,1.76,Baha-walpur,518.75,07-01-2019
15,"Vegetable Ghee, Tin, (SN) 2.5 Kg",514.04,1.76,Karachi,515,07-01-2019
15,"Vegetable Ghee, Tin, (SN) 2.5 Kg",514.04,1.76,Hyder-abad,515,07-01-2019
15,"Vegetable Ghee, Tin, (SN) 2.5 Kg",514.04,1.76,Sukkur,490,07-01-2019
15,"Vegetable Ghee, Tin, (SN) 2.5 Kg",514.04,1.76,Larkana,536.25,07-01-2019
15,"Vegetable Ghee, Tin, (SN) 2.5 Kg",514.04,1.76,Pesha-war,501.25,07-01-2019
15,"Vegetable Ghee, Tin, (SN) 2.5 Kg",514.04,1.76,Bannu,517.5,07-01-2019
15,"Vegetable Ghee, Tin, (SN) 2.5 Kg",514.04,1.76,Quetta,520,07-01-2019
15,"Vegetable Ghee, Tin, (SN) 2.5 Kg",514.04,1.76,Khuz-dar,487.5,07-01-2019
16,Vegetable Ghee (Loose) 1 Kg,169.88,4.1,Islam-abad,170,07-01-2019
16,Vegetable Ghee (Loose) 1 Kg,169.88,4.1,Rawal-pindi,170.34,07-01-2019
16,Vegetable Ghee (Loose) 1 Kg,169.88,4.1,Gujran-wala,160,07-01-2019
16,Vegetable Ghee (Loose) 1 Kg,169.88,4.1,Sialkot,167.5,07-01-2019
16,Vegetable Ghee (Loose) 1 Kg,169.88,4.1,Lahore,168,07-01-2019
16,Vegetable Ghee (Loose) 1 Kg,169.88,4.1,Faisal-abad,162.25,07-01-2019
16,Vegetable Ghee (Loose) 1 Kg,169.88,4.1,Sar-godha,165,07-01-2019
16,Vegetable Ghee (Loose) 1 Kg,169.88,4.1,Multan,176.75,07-01-2019
16,Vegetable Ghee (Loose) 1 Kg,169.88,4.1,Baha-walpur,180,07-01-2019
16,Vegetable Ghee (Loose) 1 Kg,169.88,4.1,Karachi,168.08,07-01-2019
16,Vegetable Ghee (Loose) 1 Kg,169.88,4.1,Hyder-abad,205,07-01-2019
16,Vegetable Ghee (Loose) 1 Kg,169.88,4.1,Sukkur,155,07-01-2019
16,Vegetable Ghee (Loose) 1 Kg,169.88,4.1,Larkana,147.5,07-01-2019
16,Vegetable Ghee (Loose) 1 Kg,169.88,4.1,Pesha-war,186.25,07-01-2019
16,Vegetable Ghee (Loose) 1 Kg,169.88,4.1,Bannu,181.25,07-01-2019
16,Vegetable Ghee (Loose) 1 Kg,169.88,4.1,Quetta,200,07-01-2019
16,Vegetable Ghee (Loose) 1 Kg,169.88,4.1,Khuz-dar,125,07-01-2019
17,Bananas Dozen,89.72,-21.31,Islam-abad,130.16,07-01-2019
17,Bananas Dozen,89.72,-21.31,Rawal-pindi,107.5,07-01-2019
17,Bananas Dozen,89.72,-21.31,Gujran-wala,88.13,07-01-2019
17,Bananas Dozen,89.72,-21.31,Sialkot,85,07-01-2019
17,Bananas Dozen,89.72,-21.31,Lahore,82.23,07-01-2019
17,Bananas Dozen,89.72,-21.31,Faisal-abad,82.5,07-01-2019
17,Bananas Dozen,89.72,-21.31,Sar-godha,60,07-01-2019
17,Bananas Dozen,89.72,-21.31,Multan,97.08,07-01-2019
17,Bananas Dozen,89.72,-21.31,Baha-walpur,100,07-01-2019
17,Bananas Dozen,89.72,-21.31,Karachi,68.8,07-01-2019
17,Bananas Dozen,89.72,-21.31,Hyder-abad,59.06,07-01-2019
17,Bananas Dozen,89.72,-21.31,Sukkur,100,07-01-2019
17,Bananas Dozen,89.72,-21.31,Larkana,103.75,07-01-2019
17,Bananas Dozen,89.72,-21.31,Pesha-war,87.92,07-01-2019
17,Bananas Dozen,89.72,-21.31,Bannu,93.75,07-01-2019
17,Bananas Dozen,89.72,-21.31,Quetta,91.88,07-01-2019
17,Bananas Dozen,89.72,-21.31,Khuz-dar,87.5,07-01-2019
18,"Pulse Masoor, Washed 1 Kg",125.12,1.3,Islam-abad,133.75,07-01-2019
18,"Pulse Masoor, Washed 1 Kg",125.12,1.3,Rawal-pindi,120,07-01-2019
18,"Pulse Masoor, Washed 1 Kg",125.12,1.3,Gujran-wala,150,07-01-2019
18,"Pulse Masoor, Washed 1 Kg",125.12,1.3,Sialkot,150,07-01-2019
18,"Pulse Masoor, Washed 1 Kg",125.12,1.3,Lahore,133.93,07-01-2019
18,"Pulse Masoor, Washed 1 Kg",125.12,1.3,Faisal-abad,135,07-01-2019
18,"Pulse Masoor, Washed 1 Kg",125.12,1.3,Sar-godha,140,07-01-2019
18,"Pulse Masoor, Washed 1 Kg",125.12,1.3,Multan,116.67,07-01-2019
18,"Pulse Masoor, Washed 1 Kg",125.12,1.3,Baha-walpur,120,07-01-2019
18,"Pulse Masoor, Washed 1 Kg",125.12,1.3,Karachi,117.02,07-01-2019
18,"Pulse Masoor, Washed 1 Kg",125.12,1.3,Hyder-abad,103.13,07-01-2019
18,"Pulse Masoor, Washed 1 Kg",125.12,1.3,Sukkur,110,07-01-2019
18,"Pulse Masoor, Washed 1 Kg",125.12,1.3,Larkana,107.5,07-01-2019
18,"Pulse Masoor, Washed 1 Kg",125.12,1.3,Pesha-war,105,07-01-2019
18,"Pulse Masoor, Washed 1 Kg",125.12,1.3,Bannu,115,07-01-2019
18,"Pulse Masoor, Washed 1 Kg",125.12,1.3,Quetta,150,07-01-2019
18,"Pulse Masoor, Washed 1 Kg",125.12,1.3,Khuz-dar,120,07-01-2019
19,"Pulse Moong, Washed 1 Kg",169.85,3.67,Islam-abad,191.72,07-01-2019
19,"Pulse Moong, Washed 1 Kg",169.85,3.67,Rawal-pindi,178.96,07-01-2019
19,"Pulse Moong, Washed 1 Kg",169.85,3.67,Gujran-wala,162.5,07-01-2019
19,"Pulse Moong, Washed 1 Kg",169.85,3.67,Sialkot,165,07-01-2019
19,"Pulse Moong, Washed 1 Kg",169.85,3.67,Lahore,166.43,07-01-2019
19,"Pulse Moong, Washed 1 Kg",169.85,3.67,Faisal-abad,177.5,07-01-2019
19,"Pulse Moong, Washed 1 Kg",169.85,3.67,Sar-godha,180,07-01-2019
19,"Pulse Moong, Washed 1 Kg",169.85,3.67,Multan,168.33,07-01-2019
19,"Pulse Moong, Washed 1 Kg",169.85,3.67,Baha-walpur,170,07-01-2019
19,"Pulse Moong, Washed 1 Kg",169.85,3.67,Karachi,169.67,07-01-2019
19,"Pulse Moong, Washed 1 Kg",169.85,3.67,Hyder-abad,159.38,07-01-2019
19,"Pulse Moong, Washed 1 Kg",169.85,3.67,Sukkur,170,07-01-2019
19,"Pulse Moong, Washed 1 Kg",169.85,3.67,Larkana,157.5,07-01-2019
19,"Pulse Moong, Washed 1 Kg",169.85,3.67,Pesha-war,160.42,07-01-2019
19,"Pulse Moong, Washed 1 Kg",169.85,3.67,Bannu,175,07-01-2019
19,"Pulse Moong, Washed 1 Kg",169.85,3.67,Quetta,190,07-01-2019
19,"Pulse Moong, Washed 1 Kg",169.85,3.67,Khuz-dar,145,07-01-2019
20,"Pulse Mash, Washed 1 Kg",178.4,4.07,Islam-abad,200.47,07-01-2019
20,"Pulse Mash, Washed 1 Kg",178.4,4.07,Rawal-pindi,184.17,07-01-2019
20,"Pulse Mash, Washed 1 Kg",178.4,4.07,Gujran-wala,185,07-01-2019
20,"Pulse Mash, Washed 1 Kg",178.4,4.07,Sialkot,190,07-01-2019
20,"Pulse Mash, Washed 1 Kg",178.4,4.07,Lahore,174.64,07-01-2019
20,"Pulse Mash, Washed 1 Kg",178.4,4.07,Faisal-abad,185,07-01-2019
20,"Pulse Mash, Washed 1 Kg",178.4,4.07,Sar-godha,190,07-01-2019
20,"Pulse Mash, Washed 1 Kg",178.4,4.07,Multan,171.67,07-01-2019
20,"Pulse Mash, Washed 1 Kg",178.4,4.07,Baha-walpur,170,07-01-2019
20,"Pulse Mash, Washed 1 Kg",178.4,4.07,Karachi,166.92,07-01-2019
20,"Pulse Mash, Washed 1 Kg",178.4,4.07,Hyder-abad,175,07-01-2019
20,"Pulse Mash, Washed 1 Kg",178.4,4.07,Sukkur,170,07-01-2019
20,"Pulse Mash, Washed 1 Kg",178.4,4.07,Larkana,175,07-01-2019
20,"Pulse Mash, Washed 1 Kg",178.4,4.07,Pesha-war,187.5,07-01-2019
20,"Pulse Mash, Washed 1 Kg",178.4,4.07,Bannu,160,07-01-2019
20,"Pulse Mash, Washed 1 Kg",178.4,4.07,Quetta,222.5,07-01-2019
20,"Pulse Mash, Washed 1 Kg",178.4,4.07,Khuz-dar,125,07-01-2019
21,"Pulse Gram, Washed 1 Kg",128.4,1.21,Islam-abad,143.13,07-01-2019
21,"Pulse Gram, Washed 1 Kg",128.4,1.21,Rawal-pindi,135,07-01-2019
21,"Pulse Gram, Washed 1 Kg",128.4,1.21,Gujran-wala,118.13,07-01-2019
21,"Pulse Gram, Washed 1 Kg",128.4,1.21,Sialkot,121.25,07-01-2019
21,"Pulse Gram, Washed 1 Kg",128.4,1.21,Lahore,120.71,07-01-2019
21,"Pulse Gram, Washed 1 Kg",128.4,1.21,Faisal-abad,121.88,07-01-2019
21,"Pulse Gram, Washed 1 Kg",128.4,1.21,Sar-godha,115,07-01-2019
21,"Pulse Gram, Washed 1 Kg",128.4,1.21,Multan,120,07-01-2019
21,"Pulse Gram, Washed 1 Kg",128.4,1.21,Baha-walpur,130,07-01-2019
21,"Pulse Gram, Washed 1 Kg",128.4,1.21,Karachi,131.15,07-01-2019
21,"Pulse Gram, Washed 1 Kg",128.4,1.21,Hyder-abad,123.29,07-01-2019
21,"Pulse Gram, Washed 1 Kg",128.4,1.21,Sukkur,125,07-01-2019
21,"Pulse Gram, Washed 1 Kg",128.4,1.21,Larkana,123.75,07-01-2019
21,"Pulse Gram, Washed 1 Kg",128.4,1.21,Pesha-war,133.33,07-01-2019
21,"Pulse Gram, Washed 1 Kg",128.4,1.21,Bannu,121.25,07-01-2019
21,"Pulse Gram, Washed 1 Kg",128.4,1.21,Quetta,160,07-01-2019
21,"Pulse Gram, Washed 1 Kg",128.4,1.21,Khuz-dar,140,07-01-2019
22,Potatoes 1 Kg,35.81,12.08,Islam-abad,44.69,07-01-2019
22,Potatoes 1 Kg,35.81,12.08,Rawal-pindi,40.42,07-01-2019
22,Potatoes 1 Kg,35.81,12.08,Gujran-wala,48.44,07-01-2019
22,Potatoes 1 Kg,35.81,12.08,Sialkot,48.75,07-01-2019
22,Potatoes 1 Kg,35.81,12.08,Lahore,40.05,07-01-2019
22,Potatoes 1 Kg,35.81,12.08,Faisal-abad,31.56,07-01-2019
22,Potatoes 1 Kg,35.81,12.08,Sar-godha,25.63,07-01-2019
22,Potatoes 1 Kg,35.81,12.08,Multan,39.59,07-01-2019
22,Potatoes 1 Kg,35.81,12.08,Baha-walpur,28.13,07-01-2019
22,Potatoes 1 Kg,35.81,12.08,Karachi,36.56,07-01-2019
22,Potatoes 1 Kg,35.81,12.08,Hyder-abad,36.25,07-01-2019
22,Potatoes 1 Kg,35.81,12.08,Sukkur,30,07-01-2019
22,Potatoes 1 Kg,35.81,12.08,Larkana,34.38,07-01-2019
22,Potatoes 1 Kg,35.81,12.08,Pesha-war,30.62,07-01-2019
22,Potatoes 1 Kg,35.81,12.08,Bannu,31.25,07-01-2019
22,Potatoes 1 Kg,35.81,12.08,Quetta,31.25,07-01-2019
22,Potatoes 1 Kg,35.81,12.08,Khuz-dar,31.25,07-01-2019
23,Onions 1 Kg,50.42,-4.36,Islam-abad,64.69,07-01-2019
23,Onions 1 Kg,50.42,-4.36,Rawal-pindi,57.92,07-01-2019
23,Onions 1 Kg,50.42,-4.36,Gujran-wala,53.75,07-01-2019
23,Onions 1 Kg,50.42,-4.36,Sialkot,50,07-01-2019
23,Onions 1 Kg,50.42,-4.36,Lahore,55.18,07-01-2019
23,Onions 1 Kg,50.42,-4.36,Faisal-abad,55,07-01-2019
23,Onions 1 Kg,50.42,-4.36,Sar-godha,45,07-01-2019
23,Onions 1 Kg,50.42,-4.36,Multan,50.42,07-01-2019
23,Onions 1 Kg,50.42,-4.36,Baha-walpur,55,07-01-2019
23,Onions 1 Kg,50.42,-4.36,Karachi,47.94,07-01-2019
23,Onions 1 Kg,50.42,-4.36,Hyder-abad,50,07-01-2019
23,Onions 1 Kg,50.42,-4.36,Sukkur,40,07-01-2019
23,Onions 1 Kg,50.42,-4.36,Larkana,46.25,07-01-2019
23,Onions 1 Kg,50.42,-4.36,Pesha-war,50.42,07-01-2019
23,Onions 1 Kg,50.42,-4.36,Bannu,47.5,07-01-2019
23,Onions 1 Kg,50.42,-4.36,Quetta,47.5,07-01-2019
23,Onions 1 Kg,50.42,-4.36,Khuz-dar,40.63,07-01-2019
24,Tomatoes 1 Kg,45.99,-3.5,Islam-abad,66.57,07-01-2019
24,Tomatoes 1 Kg,45.99,-3.5,Rawal-pindi,52.19,07-01-2019
24,Tomatoes 1 Kg,45.99,-3.5,Gujran-wala,55,07-01-2019
24,Tomatoes 1 Kg,45.99,-3.5,Sialkot,45,07-01-2019
24,Tomatoes 1 Kg,45.99,-3.5,Lahore,58.48,07-01-2019
24,Tomatoes 1 Kg,45.99,-3.5,Faisal-abad,53.75,07-01-2019
24,Tomatoes 1 Kg,45.99,-3.5,Sar-godha,40,07-01-2019
24,Tomatoes 1 Kg,45.99,-3.5,Multan,46.67,07-01-2019
24,Tomatoes 1 Kg,45.99,-3.5,Baha-walpur,51.25,07-01-2019
24,Tomatoes 1 Kg,45.99,-3.5,Karachi,45.92,07-01-2019
24,Tomatoes 1 Kg,45.99,-3.5,Hyder-abad,40.78,07-01-2019
24,Tomatoes 1 Kg,45.99,-3.5,Sukkur,37.5,07-01-2019
24,Tomatoes 1 Kg,45.99,-3.5,Larkana,46.25,07-01-2019
24,Tomatoes 1 Kg,45.99,-3.5,Pesha-war,33.75,07-01-2019
24,Tomatoes 1 Kg,45.99,-3.5,Bannu,40,07-01-2019
24,Tomatoes 1 Kg,45.99,-3.5,Quetta,40,07-01-2019
24,Tomatoes 1 Kg,45.99,-3.5,Khuz-dar,28.75,07-01-2019
25,"Sugar, Refined 1 Kg",72.38,2.19,Islam-abad,77.3,07-01-2019
25,"Sugar, Refined 1 Kg",72.38,2.19,Rawal-pindi,73.96,07-01-2019
25,"Sugar, Refined 1 Kg",72.38,2.19,Gujran-wala,73.5,07-01-2019
25,"Sugar, Refined 1 Kg",72.38,2.19,Sialkot,74.5,07-01-2019
25,"Sugar, Refined 1 Kg",72.38,2.19,Lahore,73.46,07-01-2019
25,"Sugar, Refined 1 Kg",72.38,2.19,Faisal-abad,71.25,07-01-2019
25,"Sugar, Refined 1 Kg",72.38,2.19,Sar-godha,71.25,07-01-2019
25,"Sugar, Refined 1 Kg",72.38,2.19,Multan,70.58,07-01-2019
25,"Sugar, Refined 1 Kg",72.38,2.19,Baha-walpur,71.5,07-01-2019
25,"Sugar, Refined 1 Kg",72.38,2.19,Karachi,72.41,07-01-2019
25,"Sugar, Refined 1 Kg",72.38,2.19,Hyder-abad,70,07-01-2019
25,"Sugar, Refined 1 Kg",72.38,2.19,Sukkur,70.25,07-01-2019
25,"Sugar, Refined 1 Kg",72.38,2.19,Larkana,70,07-01-2019
25,"Sugar, Refined 1 Kg",72.38,2.19,Pesha-war,72.54,07-01-2019
25,"Sugar, Refined 1 Kg",72.38,2.19,Bannu,72.5,07-01-2019
25,"Sugar, Refined 1 Kg",72.38,2.19,Quetta,74.5,07-01-2019
25,"Sugar, Refined 1 Kg",72.38,2.19,Khuz-dar,71,07-01-2019
26,"Gur, Average Quality 1 Kg",106.54,3.9,Islam-abad,118.75,07-01-2019
26,"Gur, Average Quality 1 Kg",106.54,3.9,Rawal-pindi,105.94,07-01-2019
26,"Gur, Average Quality 1 Kg",106.54,3.9,Gujran-wala,110,07-01-2019
26,"Gur, Average Quality 1 Kg",106.54,3.9,Sialkot,110,07-01-2019
26,"Gur, Average Quality 1 Kg",106.54,3.9,Lahore,116.43,07-01-2019
26,"Gur, Average Quality 1 Kg",106.54,3.9,Faisal-abad,111.25,07-01-2019
26,"Gur, Average Quality 1 Kg",106.54,3.9,Sar-godha,100,07-01-2019
26,"Gur, Average Quality 1 Kg",106.54,3.9,Multan,96.67,07-01-2019
26,"Gur, Average Quality 1 Kg",106.54,3.9,Baha-walpur,100,07-01-2019
26,"Gur, Average Quality 1 Kg",106.54,3.9,Karachi,113.99,07-01-2019
26,"Gur, Average Quality 1 Kg",106.54,3.9,Hyder-abad,111.88,07-01-2019
26,"Gur, Average Quality 1 Kg",106.54,3.9,Sukkur,108.75,07-01-2019
26,"Gur, Average Quality 1 Kg",106.54,3.9,Larkana,97.5,07-01-2019
26,"Gur, Average Quality 1 Kg",106.54,3.9,Pesha-war,103.75,07-01-2019
26,"Gur, Average Quality 1 Kg",106.54,3.9,Bannu,107.5,07-01-2019
26,"Gur, Average Quality 1 Kg",106.54,3.9,Quetta,98.75,07-01-2019
26,"Gur, Average Quality 1 Kg",106.54,3.9,Khuz-dar,100,07-01-2019
27,"Salt Powder, Loose, Lahori 1 Kg",12.42,0,Islam-abad,12,07-01-2019
27,"Salt Powder, Loose, Lahori 1 Kg",12.42,0,Rawal-pindi,12,07-01-2019
27,"Salt Powder, Loose, Lahori 1 Kg",12.42,0,Gujran-wala,15,07-01-2019
