S. No,Description,Average Price,% Change,Cities,Value,Month
17,Pulse Masoor (Washed) 1 Kg,256.39,-2.31,Bannu,250,12-01-2022
17,Pulse Masoor (Washed) 1 Kg,256.39,-2.31,Quetta,326.95,12-01-2022
17,Pulse Masoor (Washed) 1 Kg,256.39,-2.31,Khuz-dar,256.62,12-01-2022
18,Pulse Moong (Washed) 1 Kg,247.82,0.63,Islam-abad,244.72,12-01-2022
18,Pulse Moong (Washed) 1 Kg,247.82,0.63,Rawal-pindi,221.87,12-01-2022
18,Pulse Moong (Washed) 1 Kg,247.82,0.63,Gujran-wala,231.88,12-01-2022
18,Pulse Moong (Washed) 1 Kg,247.82,0.63,Sialkot,223.85,12-01-2022
18,Pulse Moong (Washed) 1 Kg,247.82,0.63,Lahore,242.76,12-01-2022
18,Pulse Moong (Washed) 1 Kg,247.82,0.63,Faisal-abad,223.28,12-01-2022
18,Pulse Moong (Washed) 1 Kg,247.82,0.63,Sar-godha,240.57,12-01-2022
18,Pulse Moong (Washed) 1 Kg,247.82,0.63,Multan,237.62,12-01-2022
18,Pulse Moong (Washed) 1 Kg,247.82,0.63,Baha-walpur,234.62,12-01-2022
18,Pulse Moong (Washed) 1 Kg,247.82,0.63,Karachi,266.08,12-01-2022
18,Pulse Moong (Washed) 1 Kg,247.82,0.63,Hyder-abad,261.55,12-01-2022
18,Pulse Moong (Washed) 1 Kg,247.82,0.63,Sukkur,280,12-01-2022
18,Pulse Moong (Washed) 1 Kg,247.82,0.63,Larkana,280.61,12-01-2022
18,Pulse Moong (Washed) 1 Kg,247.82,0.63,Pesha-war,237.3,12-01-2022
18,Pulse Moong (Washed) 1 Kg,247.82,0.63,Bannu,210,12-01-2022
18,Pulse Moong (Washed) 1 Kg,247.82,0.63,Quetta,302.94,12-01-2022
18,Pulse Moong (Washed) 1 Kg,247.82,0.63,Khuz-dar,296.63,12-01-2022
19,Pulse Mash (Washed) 1 Kg,366.04,-0.08,Islam-abad,398.21,12-01-2022
19,Pulse Mash (Washed) 1 Kg,366.04,-0.08,Rawal-pindi,389.9,12-01-2022
19,Pulse Mash (Washed) 1 Kg,366.04,-0.08,Gujran-wala,357.98,12-01-2022
19,Pulse Mash (Washed) 1 Kg,366.04,-0.08,Sialkot,350,12-01-2022
19,Pulse Mash (Washed) 1 Kg,366.04,-0.08,Lahore,387.96,12-01-2022
19,Pulse Mash (Washed) 1 Kg,366.04,-0.08,Faisal-abad,337.76,12-01-2022
19,Pulse Mash (Washed) 1 Kg,366.04,-0.08,Sar-godha,395.97,12-01-2022
19,Pulse Mash (Washed) 1 Kg,366.04,-0.08,Multan,354.1,12-01-2022
19,Pulse Mash (Washed) 1 Kg,366.04,-0.08,Baha-walpur,352.64,12-01-2022
19,Pulse Mash (Washed) 1 Kg,366.04,-0.08,Karachi,367.45,12-01-2022
19,Pulse Mash (Washed) 1 Kg,366.04,-0.08,Hyder-abad,361.56,12-01-2022
19,Pulse Mash (Washed) 1 Kg,366.04,-0.08,Sukkur,380,12-01-2022
19,Pulse Mash (Washed) 1 Kg,366.04,-0.08,Larkana,356.16,12-01-2022
19,Pulse Mash (Washed) 1 Kg,366.04,-0.08,Pesha-war,376.64,12-01-2022
19,Pulse Mash (Washed) 1 Kg,366.04,-0.08,Bannu,370,12-01-2022
19,Pulse Mash (Washed) 1 Kg,366.04,-0.08,Quetta,429.92,12-01-2022
19,Pulse Mash (Washed) 1 Kg,366.04,-0.08,Khuz-dar,280,12-01-2022
20,Pulse Gram 1 Kg,226.3,-2.9,Islam-abad,248.73,12-01-2022
20,Pulse Gram 1 Kg,226.3,-2.9,Rawal-pindi,237.26,12-01-2022
20,Pulse Gram 1 Kg,226.3,-2.9,Gujran-wala,200.59,12-01-2022
20,Pulse Gram 1 Kg,226.3,-2.9,Sialkot,188.96,12-01-2022
20,Pulse Gram 1 Kg,226.3,-2.9,Lahore,215.64,12-01-2022
20,Pulse Gram 1 Kg,226.3,-2.9,Faisal-abad,213.28,12-01-2022
20,Pulse Gram 1 Kg,226.3,-2.9,Sar-godha,198.99,12-01-2022
20,Pulse Gram 1 Kg,226.3,-2.9,Multan,214.03,12-01-2022
20,Pulse Gram 1 Kg,226.3,-2.9,Baha-walpur,217.22,12-01-2022
20,Pulse Gram 1 Kg,226.3,-2.9,Karachi,236.31,12-01-2022
20,Pulse Gram 1 Kg,226.3,-2.9,Hyder-abad,223.74,12-01-2022
20,Pulse Gram 1 Kg,226.3,-2.9,Sukkur,243.95,12-01-2022
20,Pulse Gram 1 Kg,226.3,-2.9,Larkana,230.99,12-01-2022
20,Pulse Gram 1 Kg,226.3,-2.9,Pesha-war,245.95,12-01-2022
20,Pulse Gram 1 Kg,226.3,-2.9,Bannu,210,12-01-2022
20,Pulse Gram 1 Kg,226.3,-2.9,Quetta,284.97,12-01-2022
20,Pulse Gram 1 Kg,226.3,-2.9,Khuz-dar,256.62,12-01-2022
21,Potatoes 1 Kg,62.31,-14.67,Islam-abad,83.37,12-01-2022
21,Potatoes 1 Kg,62.31,-14.67,Rawal-pindi,78.98,12-01-2022
21,Potatoes 1 Kg,62.31,-14.67,Gujran-wala,54.63,12-01-2022
21,Potatoes 1 Kg,62.31,-14.67,Sialkot,56.57,12-01-2022
21,Potatoes 1 Kg,62.31,-14.67,Lahore,62.95,12-01-2022
21,Potatoes 1 Kg,62.31,-14.67,Faisal-abad,59.29,12-01-2022
21,Potatoes 1 Kg,62.31,-14.67,Sar-godha,53.22,12-01-2022
21,Potatoes 1 Kg,62.31,-14.67,Multan,67.23,12-01-2022
21,Potatoes 1 Kg,62.31,-14.67,Baha-walpur,66.38,12-01-2022
21,Potatoes 1 Kg,62.31,-14.67,Karachi,58.95,12-01-2022
21,Potatoes 1 Kg,62.31,-14.67,Hyder-abad,54.48,12-01-2022
21,Potatoes 1 Kg,62.31,-14.67,Sukkur,53.73,12-01-2022
21,Potatoes 1 Kg,62.31,-14.67,Larkana,48.27,12-01-2022
21,Potatoes 1 Kg,62.31,-14.67,Pesha-war,72.29,12-01-2022
21,Potatoes 1 Kg,62.31,-14.67,Bannu,68.01,12-01-2022
21,Potatoes 1 Kg,62.31,-14.67,Quetta,64.87,12-01-2022
21,Potatoes 1 Kg,62.31,-14.67,Khuz-dar,67.05,12-01-2022
22,Onions 1 Kg,207.56,17.8,Islam-abad,236.65,12-01-2022
22,Onions 1 Kg,207.56,17.8,Rawal-pindi,223.38,12-01-2022
22,Onions 1 Kg,207.56,17.8,Gujran-wala,211.77,12-01-2022
22,Onions 1 Kg,207.56,17.8,Sialkot,215.85,12-01-2022
22,Onions 1 Kg,207.56,17.8,Lahore,207.39,12-01-2022
22,Onions 1 Kg,207.56,17.8,Faisal-abad,202.88,12-01-2022
22,Onions 1 Kg,207.56,17.8,Sar-godha,210.25,12-01-2022
22,Onions 1 Kg,207.56,17.8,Multan,217.41,12-01-2022
22,Onions 1 Kg,207.56,17.8,Baha-walpur,206.36,12-01-2022
22,Onions 1 Kg,207.56,17.8,Karachi,188.12,12-01-2022
22,Onions 1 Kg,207.56,17.8,Hyder-abad,191.41,12-01-2022
22,Onions 1 Kg,207.56,17.8,Sukkur,199.6,12-01-2022
22,Onions 1 Kg,207.56,17.8,Larkana,194.05,12-01-2022
22,Onions 1 Kg,207.56,17.8,Pesha-war,224.55,12-01-2022
22,Onions 1 Kg,207.56,17.8,Bannu,191.75,12-01-2022
22,Onions 1 Kg,207.56,17.8,Quetta,197.69,12-01-2022
22,Onions 1 Kg,207.56,17.8,Khuz-dar,216.4,12-01-2022
23,Tomatoes 1 Kg,97.32,-52.6,Islam-abad,125.39,12-01-2022
23,Tomatoes 1 Kg,97.32,-52.6,Rawal-pindi,114.39,12-01-2022
23,Tomatoes 1 Kg,97.32,-52.6,Gujran-wala,113.41,12-01-2022
23,Tomatoes 1 Kg,97.32,-52.6,Sialkot,103.1,12-01-2022
23,Tomatoes 1 Kg,97.32,-52.6,Lahore,107.04,12-01-2022
23,Tomatoes 1 Kg,97.32,-52.6,Faisal-abad,96.22,12-01-2022
23,Tomatoes 1 Kg,97.32,-52.6,Sar-godha,93.45,12-01-2022
23,Tomatoes 1 Kg,97.32,-52.6,Multan,95.95,12-01-2022
23,Tomatoes 1 Kg,97.32,-52.6,Baha-walpur,102.13,12-01-2022
23,Tomatoes 1 Kg,97.32,-52.6,Karachi,80.65,12-01-2022
23,Tomatoes 1 Kg,97.32,-52.6,Hyder-abad,76.2,12-01-2022
23,Tomatoes 1 Kg,97.32,-52.6,Sukkur,87.69,12-01-2022
23,Tomatoes 1 Kg,97.32,-52.6,Larkana,87.07,12-01-2022
23,Tomatoes 1 Kg,97.32,-52.6,Pesha-war,99.39,12-01-2022
23,Tomatoes 1 Kg,97.32,-52.6,Bannu,84.55,12-01-2022
23,Tomatoes 1 Kg,97.32,-52.6,Quetta,90.7,12-01-2022
23,Tomatoes 1 Kg,97.32,-52.6,Khuz-dar,111.45,12-01-2022
24,Sugar Refined 1 Kg,93.95,3.61,Islam-abad,100,12-01-2022
24,Sugar Refined 1 Kg,93.95,3.61,Rawal-pindi,98.98,12-01-2022
24,Sugar Refined 1 Kg,93.95,3.61,Gujran-wala,94.4,12-01-2022
24,Sugar Refined 1 Kg,93.95,3.61,Sialkot,94.39,12-01-2022
24,Sugar Refined 1 Kg,93.95,3.61,Lahore,95.42,12-01-2022
24,Sugar Refined 1 Kg,93.95,3.61,Faisal-abad,93.18,12-01-2022
24,Sugar Refined 1 Kg,93.95,3.61,Sar-godha,92.39,12-01-2022
24,Sugar Refined 1 Kg,93.95,3.61,Multan,91.04,12-01-2022
24,Sugar Refined 1 Kg,93.95,3.61,Baha-walpur,93.3,12-01-2022
24,Sugar Refined 1 Kg,93.95,3.61,Karachi,94.84,12-01-2022
24,Sugar Refined 1 Kg,93.95,3.61,Hyder-abad,90.19,12-01-2022
24,Sugar Refined 1 Kg,93.95,3.61,Sukkur,89.99,12-01-2022
24,Sugar Refined 1 Kg,93.95,3.61,Larkana,89.28,12-01-2022
24,Sugar Refined 1 Kg,93.95,3.61,Pesha-war,96.55,12-01-2022
24,Sugar Refined 1 Kg,93.95,3.61,Bannu,92.19,12-01-2022
24,Sugar Refined 1 Kg,93.95,3.61,Quetta,99,12-01-2022
24,Sugar Refined 1 Kg,93.95,3.61,Khuz-dar,92.92,12-01-2022
25,Gur (Average Quality) 1 Kg,135.49,-0.01,Islam-abad,151.79,12-01-2022
25,Gur (Average Quality) 1 Kg,135.49,-0.01,Rawal-pindi,153.75,12-01-2022
25,Gur (Average Quality) 1 Kg,135.49,-0.01,Gujran-wala,120,12-01-2022
25,Gur (Average Quality) 1 Kg,135.49,-0.01,Sialkot,130,12-01-2022
25,Gur (Average Quality) 1 Kg,135.49,-0.01,Lahore,144.64,12-01-2022
25,Gur (Average Quality) 1 Kg,135.49,-0.01,Faisal-abad,129.01,12-01-2022
25,Gur (Average Quality) 1 Kg,135.49,-0.01,Sar-godha,119.19,12-01-2022
25,Gur (Average Quality) 1 Kg,135.49,-0.01,Multan,123.9,12-01-2022
25,Gur (Average Quality) 1 Kg,135.49,-0.01,Baha-walpur,123.24,12-01-2022
25,Gur (Average Quality) 1 Kg,135.49,-0.01,Karachi,162.51,12-01-2022
25,Gur (Average Quality) 1 Kg,135.49,-0.01,Hyder-abad,148.45,12-01-2022
25,Gur (Average Quality) 1 Kg,135.49,-0.01,Sukkur,123.24,12-01-2022
25,Gur (Average Quality) 1 Kg,135.49,-0.01,Larkana,119.66,12-01-2022
25,Gur (Average Quality) 1 Kg,135.49,-0.01,Pesha-war,140,12-01-2022
25,Gur (Average Quality) 1 Kg,135.49,-0.01,Bannu,119.72,12-01-2022
25,Gur (Average Quality) 1 Kg,135.49,-0.01,Quetta,169.8,12-01-2022
25,Gur (Average Quality) 1 Kg,135.49,-0.01,Khuz-dar,139.66,12-01-2022
26,Salt Powdered (NATIONAL/SHAN) 80 0Each,48.25,7.03,Islam-abad,50,12-01-2022
26,Salt Powdered (NATIONAL/SHAN) 80 0Each,48.25,7.03,Rawal-pindi,50,12-01-2022
26,Salt Powdered (NATIONAL/SHAN) 80 0Each,48.25,7.03,Gujran-wala,50,12-01-2022
26,Salt Powdered (NATIONAL/SHAN) 80 0Each,48.25,7.03,Sialkot,55.78,12-01-2022
26,Salt Powdered (NATIONAL/SHAN) 80 0Each,48.25,7.03,Lahore,50,12-01-2022
26,Salt Powdered (NATIONAL/SHAN) 80 0Each,48.25,7.03,Faisal-abad,50,12-01-2022
26,Salt Powdered (NATIONAL/SHAN) 80 0Each,48.25,7.03,Sar-godha,50,12-01-2022
26,Salt Powdered (NATIONAL/SHAN) 80 0Each,48.25,7.03,Multan,50,12-01-2022
26,Salt Powdered (NATIONAL/SHAN) 80 0Each,48.25,7.03,Baha-walpur,50,12-01-2022
26,Salt Powdered (NATIONAL/SHAN) 80 0Each,48.25,7.03,Karachi,40,12-01-2022
26,Salt Powdered (NATIONAL/SHAN) 80 0Each,48.25,7.03,Hyder-abad,50,12-01-2022
26,Salt Powdered (NATIONAL/SHAN) 80 0Each,48.25,7.03,Sukkur,40,12-01-2022
26,Salt Powdered (NATIONAL/SHAN) 80 0Each,48.25,7.03,Larkana,40,12-01-2022
26,Salt Powdered (NATIONAL/SHAN) 80 0Each,48.25,7.03,Pesha-war,50,12-01-2022
26,Salt Powdered (NATIONAL/SHAN) 80 0Each,48.25,7.03,Bannu,50,12-01-2022
26,Salt Powdered (NATIONAL/SHAN) 80 0Each,48.25,7.03,Quetta,47.82,12-01-2022
26,Salt Powdered (NATIONAL/SHAN) 80 0Each,48.25,7.03,Khuz-dar,50,12-01-2022
27,Chilies Powder NATIONAL 200 gm Pa cEach,220.09,0.65,Islam-abad,215,12-01-2022
27,Chilies Powder NATIONAL 200 gm Pa cEach,220.09,0.65,Rawal-pindi,215,12-01-2022
27,Chilies Powder NATIONAL 200 gm Pa cEach,220.09,0.65,Gujran-wala,215,12-01-2022
27,Chilies Powder NATIONAL 200 gm Pa cEach,220.09,0.65,Sialkot,240,12-01-2022
27,Chilies Powder NATIONAL 200 gm Pa cEach,220.09,0.65,Lahore,215,12-01-2022
27,Chilies Powder NATIONAL 200 gm Pa cEach,220.09,0.65,Faisal-abad,215,12-01-2022
27,Chilies Powder NATIONAL 200 gm Pa cEach,220.09,0.65,Sar-godha,215,12-01-2022
27,Chilies Powder NATIONAL 200 gm Pa cEach,220.09,0.65,Multan,240,12-01-2022
27,Chilies Powder NATIONAL 200 gm Pa cEach,220.09,0.65,Baha-walpur,215,12-01-2022
27,Chilies Powder NATIONAL 200 gm Pa cEach,220.09,0.65,Karachi,240,12-01-2022
27,Chilies Powder NATIONAL 200 gm Pa cEach,220.09,0.65,Hyder-abad,215,12-01-2022
27,Chilies Powder NATIONAL 200 gm Pa cEach,220.09,0.65,Sukkur,215,12-01-2022
27,Chilies Powder NATIONAL 200 gm Pa cEach,220.09,0.65,Larkana,215,12-01-2022
27,Chilies Powder NATIONAL 200 gm Pa cEach,220.09,0.65,Pesha-war,230,12-01-2022
27,Chilies Powder NATIONAL 200 gm Pa cEach,220.09,0.65,Bannu,215,12-01-2022
27,Chilies Powder NATIONAL 200 gm Pa cEach,220.09,0.65,Quetta,215,12-01-2022
27,Chilies Powder NATIONAL 200 gm Pa cEach,220.09,0.65,Khuz-dar,215,12-01-2022
28,Garlic (Lehsun) 1 Kg,341.05,1.41,Islam-abad,408.26,12-01-2022
28,Garlic (Lehsun) 1 Kg,341.05,1.41,Rawal-pindi,400.37,12-01-2022
28,Garlic (Lehsun) 1 Kg,341.05,1.41,Gujran-wala,313.96,12-01-2022
28,Garlic (Lehsun) 1 Kg,341.05,1.41,Sialkot,320,12-01-2022
28,Garlic (Lehsun) 1 Kg,341.05,1.41,Lahore,301.1,12-01-2022
28,Garlic (Lehsun) 1 Kg,341.05,1.41,Faisal-abad,300,12-01-2022
28,Garlic (Lehsun) 1 Kg,341.05,1.41,Sar-godha,332.52,12-01-2022
28,Garlic (Lehsun) 1 Kg,341.05,1.41,Multan,320,12-01-2022
28,Garlic (Lehsun) 1 Kg,341.05,1.41,Baha-walpur,353.3,12-01-2022
28,Garlic (Lehsun) 1 Kg,341.05,1.41,Karachi,361.36,12-01-2022
28,Garlic (Lehsun) 1 Kg,341.05,1.41,Hyder-abad,305.47,12-01-2022
28,Garlic (Lehsun) 1 Kg,341.05,1.41,Sukkur,320,12-01-2022
28,Garlic (Lehsun) 1 Kg,341.05,1.41,Larkana,303.31,12-01-2022
28,Garlic (Lehsun) 1 Kg,341.05,1.41,Pesha-war,356.38,12-01-2022
28,Garlic (Lehsun) 1 Kg,341.05,1.41,Bannu,350,12-01-2022
28,Garlic (Lehsun) 1 Kg,341.05,1.41,Quetta,389.91,12-01-2022
28,Garlic (Lehsun) 1 Kg,341.05,1.41,Khuz-dar,393.22,12-01-2022
29, Tea Lipton Yellow Label 190 gm Packe Each,409.31,7.28,Islam-abad,413.53,12-01-2022
29, Tea Lipton Yellow Label 190 gm Packe Each,409.31,7.28,Rawal-pindi,413.53,12-01-2022
29, Tea Lipton Yellow Label 190 gm Packe Each,409.31,7.28,Gujran-wala,413.52,12-01-2022
29, Tea Lipton Yellow Label 190 gm Packe Each,409.31,7.28,Sialkot,413.53,12-01-2022
29, Tea Lipton Yellow Label 190 gm Packe Each,409.31,7.28,Lahore,413.53,12-01-2022
29, Tea Lipton Yellow Label 190 gm Packe Each,409.31,7.28,Faisal-abad,413.53,12-01-2022
29, Tea Lipton Yellow Label 190 gm Packe Each,409.31,7.28,Sar-godha,413.52,12-01-2022
29, Tea Lipton Yellow Label 190 gm Packe Each,409.31,7.28,Multan,413.52,12-01-2022
29, Tea Lipton Yellow Label 190 gm Packe Each,409.31,7.28,Baha-walpur,413.53,12-01-2022
29, Tea Lipton Yellow Label 190 gm Packe Each,409.31,7.28,Karachi,413.53,12-01-2022
29, Tea Lipton Yellow Label 190 gm Packe Each,409.31,7.28,Hyder-abad,413.53,12-01-2022
29, Tea Lipton Yellow Label 190 gm Packe Each,409.31,7.28,Sukkur,413.52,12-01-2022
29, Tea Lipton Yellow Label 190 gm Packe Each,409.31,7.28,Larkana,379.03,12-01-2022
29, Tea Lipton Yellow Label 190 gm Packe Each,409.31,7.28,Pesha-war,413.53,12-01-2022
29, Tea Lipton Yellow Label 190 gm Packe Each,409.31,7.28,Bannu,413.52,12-01-2022
29, Tea Lipton Yellow Label 190 gm Packe Each,409.31,7.28,Quetta,413.53,12-01-2022
29, Tea Lipton Yellow Label 190 gm Packe Each,409.31,7.28,Khuz-dar,379.02,12-01-2022
30,Cooked Beef at Average Hotel Per Plate,219.41,1.23,Islam-abad,189.74,12-01-2022
30,Cooked Beef at Average Hotel Per Plate,219.41,1.23,Rawal-pindi,194.46,12-01-2022
30,Cooked Beef at Average Hotel Per Plate,219.41,1.23,Gujran-wala,300,12-01-2022
30,Cooked Beef at Average Hotel Per Plate,219.41,1.23,Sialkot,200,12-01-2022
30,Cooked Beef at Average Hotel Per Plate,219.41,1.23,Lahore,195.63,12-01-2022
30,Cooked Beef at Average Hotel Per Plate,219.41,1.23,Faisal-abad,300,12-01-2022
30,Cooked Beef at Average Hotel Per Plate,219.41,1.23,Sar-godha,213.12,12-01-2022
30,Cooked Beef at Average Hotel Per Plate,219.41,1.23,Multan,259.62,12-01-2022
30,Cooked Beef at Average Hotel Per Plate,219.41,1.23,Baha-walpur,220,12-01-2022
30,Cooked Beef at Average Hotel Per Plate,219.41,1.23,Karachi,264.15,12-01-2022
30,Cooked Beef at Average Hotel Per Plate,219.41,1.23,Hyder-abad,208.1,12-01-2022
30,Cooked Beef at Average Hotel Per Plate,219.41,1.23,Sukkur,200,12-01-2022
30,Cooked Beef at Average Hotel Per Plate,219.41,1.23,Larkana,240,12-01-2022
30,Cooked Beef at Average Hotel Per Plate,219.41,1.23,Pesha-war,153.26,12-01-2022
30,Cooked Beef at Average Hotel Per Plate,219.41,1.23,Bannu,130,12-01-2022
30,Cooked Beef at Average Hotel Per Plate,219.41,1.23,Quetta,259.62,12-01-2022
30,Cooked Beef at Average Hotel Per Plate,219.41,1.23,Khuz-dar,293.18,12-01-2022
31,Cooked Daal at Average Hotel Per Plate,110.44,1.17,Islam-abad,144.02,12-01-2022
31,Cooked Daal at Average Hotel Per Plate,110.44,1.17,Rawal-pindi,131.38,12-01-2022
31,Cooked Daal at Average Hotel Per Plate,110.44,1.17,Gujran-wala,100,12-01-2022
31,Cooked Daal at Average Hotel Per Plate,110.44,1.17,Sialkot,100,12-01-2022
31,Cooked Daal at Average Hotel Per Plate,110.44,1.17,Lahore,113.24,12-01-2022
31,Cooked Daal at Average Hotel Per Plate,110.44,1.17,Faisal-abad,140,12-01-2022
31,Cooked Daal at Average Hotel Per Plate,110.44,1.17,Sar-godha,100,12-01-2022
31,Cooked Daal at Average Hotel Per Plate,110.44,1.17,Multan,110.66,12-01-2022
31,Cooked Daal at Average Hotel Per Plate,110.44,1.17,Baha-walpur,100,12-01-2022
31,Cooked Daal at Average Hotel Per Plate,110.44,1.17,Karachi,134.55,12-01-2022
31,Cooked Daal at Average Hotel Per Plate,110.44,1.17,Hyder-abad,98.26,12-01-2022
31,Cooked Daal at Average Hotel Per Plate,110.44,1.17,Sukkur,100,12-01-2022
31,Cooked Daal at Average Hotel Per Plate,110.44,1.17,Larkana,112.92,12-01-2022
31,Cooked Daal at Average Hotel Per Plate,110.44,1.17,Pesha-war,82.1,12-01-2022
31,Cooked Daal at Average Hotel Per Plate,110.44,1.17,Bannu,80,12-01-2022
31,Cooked Daal at Average Hotel Per Plate,110.44,1.17,Quetta,118.83,12-01-2022
31,Cooked Daal at Average Hotel Per Plate,110.44,1.17,Khuz-dar,139.76,12-01-2022
32,Tea Prepared Ordinary Per Cup,42.13,2.21,Islam-abad,50,12-01-2022
32,Tea Prepared Ordinary Per Cup,42.13,2.21,Rawal-pindi,45.06,12-01-2022
32,Tea Prepared Ordinary Per Cup,42.13,2.21,Gujran-wala,40,12-01-2022
32,Tea Prepared Ordinary Per Cup,42.13,2.21,Sialkot,40,12-01-2022
32,Tea Prepared Ordinary Per Cup,42.13,2.21,Lahore,39.49,12-01-2022
32,Tea Prepared Ordinary Per Cup,42.13,2.21,Faisal-abad,41.83,12-01-2022
32,Tea Prepared Ordinary Per Cup,42.13,2.21,Sar-godha,38.26,12-01-2022
32,Tea Prepared Ordinary Per Cup,42.13,2.21,Multan,49.77,12-01-2022
32,Tea Prepared Ordinary Per Cup,42.13,2.21,Baha-walpur,36.34,12-01-2022
32,Tea Prepared Ordinary Per Cup,42.13,2.21,Karachi,50,12-01-2022
32,Tea Prepared Ordinary Per Cup,42.13,2.21,Hyder-abad,59.1,12-01-2022
32,Tea Prepared Ordinary Per Cup,42.13,2.21,Sukkur,50,12-01-2022
32,Tea Prepared Ordinary Per Cup,42.13,2.21,Larkana,43.09,12-01-2022
32,Tea Prepared Ordinary Per Cup,42.13,2.21,Pesha-war,33.02,12-01-2022
32,Tea Prepared Ordinary Per Cup,42.13,2.21,Bannu,30,12-01-2022
32,Tea Prepared Ordinary Per Cup,42.13,2.21,Quetta,40,12-01-2022
32,Tea Prepared Ordinary Per Cup,42.13,2.21,Khuz-dar,40,12-01-2022
33,Cigarettes Capstan 20'S Packet Each,114.56,0.31,Islam-abad,110,12-01-2022
33,Cigarettes Capstan 20'S Packet Each,114.56,0.31,Rawal-pindi,110,12-01-2022
33,Cigarettes Capstan 20'S Packet Each,114.56,0.31,Gujran-wala,110,12-01-2022
33,Cigarettes Capstan 20'S Packet Each,114.56,0.31,Sialkot,120,12-01-2022
33,Cigarettes Capstan 20'S Packet Each,114.56,0.31,Lahore,110,12-01-2022
33,Cigarettes Capstan 20'S Packet Each,114.56,0.31,Faisal-abad,113.24,12-01-2022
33,Cigarettes Capstan 20'S Packet Each,114.56,0.31,Sar-godha,110,12-01-2022
33,Cigarettes Capstan 20'S Packet Each,114.56,0.31,Multan,120,12-01-2022
33,Cigarettes Capstan 20'S Packet Each,114.56,0.31,Baha-walpur,110,12-01-2022
33,Cigarettes Capstan 20'S Packet Each,114.56,0.31,Karachi,120,12-01-2022
33,Cigarettes Capstan 20'S Packet Each,114.56,0.31,Hyder-abad,120,12-01-2022
33,Cigarettes Capstan 20'S Packet Each,114.56,0.31,Sukkur,110,12-01-2022
33,Cigarettes Capstan 20'S Packet Each,114.56,0.31,Larkana,110,12-01-2022
33,Cigarettes Capstan 20'S Packet Each,114.56,0.31,Pesha-war,120,12-01-2022
33,Cigarettes Capstan 20'S Packet Each,114.56,0.31,Bannu,120,12-01-2022
33,Cigarettes Capstan 20'S Packet Each,114.56,0.31,Quetta,120,12-01-2022
33,Cigarettes Capstan 20'S Packet Each,114.56,0.31,Khuz-dar,115.9,12-01-2022
34,"Long Cloth 57"" Gul Ahmed/Al Karam 1 mtr",455.89,1.31,Islam-abad,471.32,12-01-2022
34,"Long Cloth 57"" Gul Ahmed/Al Karam 1 mtr",455.89,1.31,Rawal-pindi,450.96,12-01-2022
34,"Long Cloth 57"" Gul Ahmed/Al Karam 1 mtr",455.89,1.31,Gujran-wala,427,12-01-2022
34,"Long Cloth 57"" Gul Ahmed/Al Karam 1 mtr",455.89,1.31,Sialkot,450,12-01-2022
34,"Long Cloth 57"" Gul Ahmed/Al Karam 1 mtr",455.89,1.31,Lahore,457.95,12-01-2022
34,"Long Cloth 57"" Gul Ahmed/Al Karam 1 mtr",455.89,1.31,Faisal-abad,400,12-01-2022
34,"Long Cloth 57"" Gul Ahmed/Al Karam 1 mtr",455.89,1.31,Sar-godha,520,12-01-2022
34,"Long Cloth 57"" Gul Ahmed/Al Karam 1 mtr",455.89,1.31,Multan,564,12-01-2022
34,"Long Cloth 57"" Gul Ahmed/Al Karam 1 mtr",455.89,1.31,Baha-walpur,400.67,12-01-2022
34,"Long Cloth 57"" Gul Ahmed/Al Karam 1 mtr",455.89,1.31,Karachi,388.36,12-01-2022
34,"Long Cloth 57"" Gul Ahmed/Al Karam 1 mtr",455.89,1.31,Hyder-abad,477.06,12-01-2022
34,"Long Cloth 57"" Gul Ahmed/Al Karam 1 mtr",455.89,1.31,Sukkur,500,12-01-2022
34,"Long Cloth 57"" Gul Ahmed/Al Karam 1 mtr",455.89,1.31,Larkana,400,12-01-2022
34,"Long Cloth 57"" Gul Ahmed/Al Karam 1 mtr",455.89,1.31,Pesha-war,482.74,12-01-2022
34,"Long Cloth 57"" Gul Ahmed/Al Karam 1 mtr",455.89,1.31,Bannu,460,12-01-2022
34,"Long Cloth 57"" Gul Ahmed/Al Karam 1 mtr",455.89,1.31,Quetta,548.48,12-01-2022
34,"Long Cloth 57"" Gul Ahmed/Al Karam 1 mtr",455.89,1.31,Khuz-dar,400,12-01-2022
35,Shirting (Average Quality) 1 mtr,313.49,0.93,Islam-abad,468.11,12-01-2022
35,Shirting (Average Quality) 1 mtr,313.49,0.93,Rawal-pindi,435.87,12-01-2022
35,Shirting (Average Quality) 1 mtr,313.49,0.93,Gujran-wala,274.24,12-01-2022
35,Shirting (Average Quality) 1 mtr,313.49,0.93,Sialkot,350,12-01-2022
35,Shirting (Average Quality) 1 mtr,313.49,0.93,Lahore,236.3,12-01-2022
35,Shirting (Average Quality) 1 mtr,313.49,0.93,Faisal-abad,442.99,12-01-2022
35,Shirting (Average Quality) 1 mtr,313.49,0.93,Sar-godha,293.18,12-01-2022
35,Shirting (Average Quality) 1 mtr,313.49,0.93,Multan,300,12-01-2022
35,Shirting (Average Quality) 1 mtr,313.49,0.93,Baha-walpur,363.3,12-01-2022
35,Shirting (Average Quality) 1 mtr,313.49,0.93,Karachi,350,12-01-2022
35,Shirting (Average Quality) 1 mtr,313.49,0.93,Hyder-abad,293.18,12-01-2022
