S. No,Description,Average Price,% Change,Cities,Value,Month
36,1 mtr Lawn Printed Gul Ahmed/Al Karam,533.58,0.86,Rawal-pindi,379.07,8/1/2023
36,1 mtr Lawn Printed Gul Ahmed/Al Karam,533.58,0.86,Gujran-wala,550,8/1/2023
36,1 mtr Lawn Printed Gul Ahmed/Al Karam,533.58,0.86,Sialkot,400.53,8/1/2023
36,1 mtr Lawn Printed Gul Ahmed/Al Karam,533.58,0.86,Lahore,669.96,8/1/2023
36,1 mtr Lawn Printed Gul Ahmed/Al Karam,533.58,0.86,Faisal-abad,566.19,8/1/2023
36,1 mtr Lawn Printed Gul Ahmed/Al Karam,533.58,0.86,Sar-godha,650,8/1/2023
36,1 mtr Lawn Printed Gul Ahmed/Al Karam,533.58,0.86,Multan,586,8/1/2023
36,1 mtr Lawn Printed Gul Ahmed/Al Karam,533.58,0.86,Baha-walpur,556.59,8/1/2023
36,1 mtr Lawn Printed Gul Ahmed/Al Karam,533.58,0.86,Karachi,550,8/1/2023
36,1 mtr Lawn Printed Gul Ahmed/Al Karam,533.58,0.86,Hyder-abad,493.24,8/1/2023
36,1 mtr Lawn Printed Gul Ahmed/Al Karam,533.58,0.86,Sukkur,550,8/1/2023
36,1 mtr Lawn Printed Gul Ahmed/Al Karam,533.58,0.86,Larkana,512.87,8/1/2023
36,1 mtr Lawn Printed Gul Ahmed/Al Karam,533.58,0.86,Pesha-war,702,8/1/2023
36,1 mtr Lawn Printed Gul Ahmed/Al Karam,533.58,0.86,Bannu,650,8/1/2023
36,1 mtr Lawn Printed Gul Ahmed/Al Karam,533.58,0.86,Quetta,648.72,8/1/2023
36,1 mtr Lawn Printed Gul Ahmed/Al Karam,533.58,0.86,Khuz-dar,353.3,8/1/2023
37,1 mtr Georgette (Average Quality),248.55,0.92,Islam-abad,306.85,8/1/2023
37,1 mtr Georgette (Average Quality),248.55,0.92,Rawal-pindi,295.8,8/1/2023
37,1 mtr Georgette (Average Quality),248.55,0.92,Gujran-wala,200,8/1/2023
37,1 mtr Georgette (Average Quality),248.55,0.92,Sialkot,300,8/1/2023
37,1 mtr Georgette (Average Quality),248.55,0.92,Lahore,315.58,8/1/2023
37,1 mtr Georgette (Average Quality),248.55,0.92,Faisal-abad,350,8/1/2023
37,1 mtr Georgette (Average Quality),248.55,0.92,Sar-godha,346.63,8/1/2023
37,1 mtr Georgette (Average Quality),248.55,0.92,Multan,251.09,8/1/2023
37,1 mtr Georgette (Average Quality),248.55,0.92,Baha-walpur,226.47,8/1/2023
37,1 mtr Georgette (Average Quality),248.55,0.92,Karachi,271.72,8/1/2023
37,1 mtr Georgette (Average Quality),248.55,0.92,Hyder-abad,209.76,8/1/2023
37,1 mtr Georgette (Average Quality),248.55,0.92,Sukkur,206.46,8/1/2023
37,1 mtr Georgette (Average Quality),248.55,0.92,Larkana,265.66,8/1/2023
37,1 mtr Georgette (Average Quality),248.55,0.92,Pesha-war,222.47,8/1/2023
37,1 mtr Georgette (Average Quality),248.55,0.92,Bannu,160,8/1/2023
37,1 mtr Georgette (Average Quality),248.55,0.92,Quetta,199.83,8/1/2023
37,1 mtr Georgette (Average Quality),248.55,0.92,Khuz-dar,200,8/1/2023
38,Pair Gents Sandal Bata,2055.69,2.84,Islam-abad,2055.69,8/1/2023
38,Pair Gents Sandal Bata,2055.69,2.84,Rawal-pindi,2055.69,8/1/2023
38,Pair Gents Sandal Bata,2055.69,2.84,Gujran-wala,2055.69,8/1/2023
38,Pair Gents Sandal Bata,2055.69,2.84,Sialkot,2055.69,8/1/2023
38,Pair Gents Sandal Bata,2055.69,2.84,Lahore,2055.69,8/1/2023
38,Pair Gents Sandal Bata,2055.69,2.84,Faisal-abad,2055.69,8/1/2023
38,Pair Gents Sandal Bata,2055.69,2.84,Sar-godha,2055.69,8/1/2023
38,Pair Gents Sandal Bata,2055.69,2.84,Multan,2055.69,8/1/2023
38,Pair Gents Sandal Bata,2055.69,2.84,Baha-walpur,2055.69,8/1/2023
38,Pair Gents Sandal Bata,2055.69,2.84,Karachi,2055.69,8/1/2023
38,Pair Gents Sandal Bata,2055.69,2.84,Hyder-abad,2055.69,8/1/2023
38,Pair Gents Sandal Bata,2055.69,2.84,Sukkur,2055.69,8/1/2023
38,Pair Gents Sandal Bata,2055.69,2.84,Larkana,2055.69,8/1/2023
38,Pair Gents Sandal Bata,2055.69,2.84,Pesha-war,2055.69,8/1/2023
38,Pair Gents Sandal Bata,2055.69,2.84,Bannu,2055.69,8/1/2023
38,Pair Gents Sandal Bata,2055.69,2.84,Quetta,2055.69,8/1/2023
38,Pair Gents Sandal Bata,2055.69,2.84,Khuz-dar,2055.69,8/1/2023
39,Pair Gents Sponge Chappal Bata,599,0,Islam-abad,599,8/1/2023
39,Pair Gents Sponge Chappal Bata,599,0,Rawal-pindi,599,8/1/2023
39,Pair Gents Sponge Chappal Bata,599,0,Gujran-wala,599,8/1/2023
39,Pair Gents Sponge Chappal Bata,599,0,Sialkot,599,8/1/2023
39,Pair Gents Sponge Chappal Bata,599,0,Lahore,599,8/1/2023
39,Pair Gents Sponge Chappal Bata,599,0,Faisal-abad,599,8/1/2023
39,Pair Gents Sponge Chappal Bata,599,0,Sar-godha,599,8/1/2023
39,Pair Gents Sponge Chappal Bata,599,0,Multan,599,8/1/2023
39,Pair Gents Sponge Chappal Bata,599,0,Baha-walpur,599,8/1/2023
39,Pair Gents Sponge Chappal Bata,599,0,Karachi,599,8/1/2023
39,Pair Gents Sponge Chappal Bata,599,0,Hyder-abad,599,8/1/2023
39,Pair Gents Sponge Chappal Bata,599,0,Sukkur,599,8/1/2023
39,Pair Gents Sponge Chappal Bata,599,0,Larkana,599,8/1/2023
39,Pair Gents Sponge Chappal Bata,599,0,Pesha-war,599,8/1/2023
39,Pair Gents Sponge Chappal Bata,599,0,Bannu,599,8/1/2023
39,Pair Gents Sponge Chappal Bata,599,0,Quetta,599,8/1/2023
39,Pair Gents Sponge Chappal Bata,599,0,Khuz-dar,599,8/1/2023
40,Pair Ladies Sandal Bata,799,0,Islam-abad,799,8/1/2023
40,Pair Ladies Sandal Bata,799,0,Rawal-pindi,799,8/1/2023
40,Pair Ladies Sandal Bata,799,0,Gujran-wala,799,8/1/2023
40,Pair Ladies Sandal Bata,799,0,Sialkot,799,8/1/2023
40,Pair Ladies Sandal Bata,799,0,Lahore,799,8/1/2023
40,Pair Ladies Sandal Bata,799,0,Faisal-abad,799,8/1/2023
40,Pair Ladies Sandal Bata,799,0,Sar-godha,799,8/1/2023
40,Pair Ladies Sandal Bata,799,0,Multan,799,8/1/2023
40,Pair Ladies Sandal Bata,799,0,Baha-walpur,799,8/1/2023
40,Pair Ladies Sandal Bata,799,0,Karachi,799,8/1/2023
40,Pair Ladies Sandal Bata,799,0,Hyder-abad,799,8/1/2023
40,Pair Ladies Sandal Bata,799,0,Sukkur,799,8/1/2023
40,Pair Ladies Sandal Bata,799,0,Larkana,799,8/1/2023
40,Pair Ladies Sandal Bata,799,0,Pesha-war,799,8/1/2023
40,Pair Ladies Sandal Bata,799,0,Bannu,799,8/1/2023
40,Pair Ladies Sandal Bata,799,0,Quetta,799,8/1/2023
40,Pair Ladies Sandal Bata,799,0,Khuz-dar,799,8/1/2023
41,Per Unit Electricity Charges upto 50 Units,7.54,16.9,Islam-abad,7.54,8/1/2023
41,Per Unit Electricity Charges upto 50 Units,7.54,16.9,Rawal-pindi,7.54,8/1/2023
41,Per Unit Electricity Charges upto 50 Units,7.54,16.9,Gujran-wala,7.54,8/1/2023
41,Per Unit Electricity Charges upto 50 Units,7.54,16.9,Sialkot,7.54,8/1/2023
41,Per Unit Electricity Charges upto 50 Units,7.54,16.9,Lahore,7.54,8/1/2023
41,Per Unit Electricity Charges upto 50 Units,7.54,16.9,Faisal-abad,7.54,8/1/2023
41,Per Unit Electricity Charges upto 50 Units,7.54,16.9,Sar-godha,7.54,8/1/2023
41,Per Unit Electricity Charges upto 50 Units,7.54,16.9,Multan,7.54,8/1/2023
41,Per Unit Electricity Charges upto 50 Units,7.54,16.9,Baha-walpur,7.54,8/1/2023
41,Per Unit Electricity Charges upto 50 Units,7.54,16.9,Karachi,7.54,8/1/2023
41,Per Unit Electricity Charges upto 50 Units,7.54,16.9,Hyder-abad,7.54,8/1/2023
41,Per Unit Electricity Charges upto 50 Units,7.54,16.9,Sukkur,7.54,8/1/2023
41,Per Unit Electricity Charges upto 50 Units,7.54,16.9,Larkana,7.54,8/1/2023
41,Per Unit Electricity Charges upto 50 Units,7.54,16.9,Pesha-war,7.54,8/1/2023
41,Per Unit Electricity Charges upto 50 Units,7.54,16.9,Bannu,7.54,8/1/2023
41,Per Unit Electricity Charges upto 50 Units,7.54,16.9,Quetta,7.54,8/1/2023
41,Per Unit Electricity Charges upto 50 Units,7.54,16.9,Khuz-dar,7.54,8/1/2023
42,MMBTU Gas Charges upto 3.3719 MMBTU,295,0,Islam-abad,295,8/1/2023
42,MMBTU Gas Charges upto 3.3719 MMBTU,295,0,Rawal-pindi,295,8/1/2023
42,MMBTU Gas Charges upto 3.3719 MMBTU,295,0,Gujran-wala,295,8/1/2023
42,MMBTU Gas Charges upto 3.3719 MMBTU,295,0,Sialkot,295,8/1/2023
42,MMBTU Gas Charges upto 3.3719 MMBTU,295,0,Lahore,295,8/1/2023
42,MMBTU Gas Charges upto 3.3719 MMBTU,295,0,Faisal-abad,295,8/1/2023
42,MMBTU Gas Charges upto 3.3719 MMBTU,295,0,Sar-godha,295,8/1/2023
42,MMBTU Gas Charges upto 3.3719 MMBTU,295,0,Multan,295,8/1/2023
42,MMBTU Gas Charges upto 3.3719 MMBTU,295,0,Baha-walpur,295,8/1/2023
42,MMBTU Gas Charges upto 3.3719 MMBTU,295,0,Karachi,295,8/1/2023
42,MMBTU Gas Charges upto 3.3719 MMBTU,295,0,Hyder-abad,295,8/1/2023
42,MMBTU Gas Charges upto 3.3719 MMBTU,295,0,Sukkur,295,8/1/2023
42,MMBTU Gas Charges upto 3.3719 MMBTU,295,0,Larkana,295,8/1/2023
42,MMBTU Gas Charges upto 3.3719 MMBTU,295,0,Pesha-war,295,8/1/2023
42,MMBTU Gas Charges upto 3.3719 MMBTU,295,0,Bannu,295,8/1/2023
42,MMBTU Gas Charges upto 3.3719 MMBTU,295,0,Quetta,295,8/1/2023
42,MMBTU Gas Charges upto 3.3719 MMBTU,295,0,Khuz-dar,,8/1/2023
43,40 Kg Firewood Whole,1088.32,1.26,Islam-abad,1643.17,8/1/2023
43,40 Kg Firewood Whole,1088.32,1.26,Rawal-pindi,1365.2,8/1/2023
43,40 Kg Firewood Whole,1088.32,1.26,Gujran-wala,1300,8/1/2023
43,40 Kg Firewood Whole,1088.32,1.26,Sialkot,1000,8/1/2023
43,40 Kg Firewood Whole,1088.32,1.26,Lahore,1527.92,8/1/2023
43,40 Kg Firewood Whole,1088.32,1.26,Faisal-abad,1400,8/1/2023
43,40 Kg Firewood Whole,1088.32,1.26,Sar-godha,900,8/1/2023
43,40 Kg Firewood Whole,1088.32,1.26,Multan,1208.19,8/1/2023
43,40 Kg Firewood Whole,1088.32,1.26,Baha-walpur,1200,8/1/2023
43,40 Kg Firewood Whole,1088.32,1.26,Karachi,968.39,8/1/2023
43,40 Kg Firewood Whole,1088.32,1.26,Hyder-abad,1000,8/1/2023
43,40 Kg Firewood Whole,1088.32,1.26,Sukkur,700,8/1/2023
43,40 Kg Firewood Whole,1088.32,1.26,Larkana,816.33,8/1/2023
43,40 Kg Firewood Whole,1088.32,1.26,Pesha-war,996.87,8/1/2023
43,40 Kg Firewood Whole,1088.32,1.26,Bannu,700,8/1/2023
43,40 Kg Firewood Whole,1088.32,1.26,Quetta,1299.36,8/1/2023
43,40 Kg Firewood Whole,1088.32,1.26,Khuz-dar,1032.28,8/1/2023
44,Each Energy Saver Philips 14 Watt,329.68,3.1,Islam-abad,271.48,8/1/2023
44,Each Energy Saver Philips 14 Watt,329.68,3.1,Rawal-pindi,260.4,8/1/2023
44,Each Energy Saver Philips 14 Watt,329.68,3.1,Gujran-wala,454.34,8/1/2023
44,Each Energy Saver Philips 14 Watt,329.68,3.1,Sialkot,575,8/1/2023
44,Each Energy Saver Philips 14 Watt,329.68,3.1,Lahore,210,8/1/2023
44,Each Energy Saver Philips 14 Watt,329.68,3.1,Faisal-abad,365.93,8/1/2023
44,Each Energy Saver Philips 14 Watt,329.68,3.1,Sar-godha,550,8/1/2023
44,Each Energy Saver Philips 14 Watt,329.68,3.1,Multan,575,8/1/2023
44,Each Energy Saver Philips 14 Watt,329.68,3.1,Baha-walpur,240.89,8/1/2023
44,Each Energy Saver Philips 14 Watt,329.68,3.1,Karachi,307.81,8/1/2023
44,Each Energy Saver Philips 14 Watt,329.68,3.1,Hyder-abad,350,8/1/2023
44,Each Energy Saver Philips 14 Watt,329.68,3.1,Sukkur,250,8/1/2023
44,Each Energy Saver Philips 14 Watt,329.68,3.1,Larkana,350,8/1/2023
44,Each Energy Saver Philips 14 Watt,329.68,3.1,Pesha-war,240,8/1/2023
44,Each Energy Saver Philips 14 Watt,329.68,3.1,Bannu,250,8/1/2023
44,Each Energy Saver Philips 14 Watt,329.68,3.1,Quetta,350,8/1/2023
44,Each Energy Saver Philips 14 Watt,329.68,3.1,Khuz-dar,300,8/1/2023
45,Each Sufi Washing Soap 250 gm Cake,129.21,1.3,Islam-abad,140,8/1/2023
45,Each Sufi Washing Soap 250 gm Cake,129.21,1.3,Rawal-pindi,140,8/1/2023
45,Each Sufi Washing Soap 250 gm Cake,129.21,1.3,Gujran-wala,130,8/1/2023
45,Each Sufi Washing Soap 250 gm Cake,129.21,1.3,Sialkot,130,8/1/2023
45,Each Sufi Washing Soap 250 gm Cake,129.21,1.3,Lahore,127.98,8/1/2023
45,Each Sufi Washing Soap 250 gm Cake,129.21,1.3,Faisal-abad,130,8/1/2023
45,Each Sufi Washing Soap 250 gm Cake,129.21,1.3,Sar-godha,130,8/1/2023
45,Each Sufi Washing Soap 250 gm Cake,129.21,1.3,Multan,125,8/1/2023
45,Each Sufi Washing Soap 250 gm Cake,129.21,1.3,Baha-walpur,133.25,8/1/2023
45,Each Sufi Washing Soap 250 gm Cake,129.21,1.3,Karachi,130,8/1/2023
45,Each Sufi Washing Soap 250 gm Cake,129.21,1.3,Hyder-abad,125,8/1/2023
45,Each Sufi Washing Soap 250 gm Cake,129.21,1.3,Sukkur,130,8/1/2023
45,Each Sufi Washing Soap 250 gm Cake,129.21,1.3,Larkana,117.66,8/1/2023
45,Each Sufi Washing Soap 250 gm Cake,129.21,1.3,Pesha-war,130,8/1/2023
45,Each Sufi Washing Soap 250 gm Cake,129.21,1.3,Bannu,134.9,8/1/2023
45,Each Sufi Washing Soap 250 gm Cake,129.21,1.3,Quetta,120,8/1/2023
45,Each Sufi Washing Soap 250 gm Cake,129.21,1.3,Khuz-dar,125,8/1/2023
46,Each Match Box,5.6,1.08,Islam-abad,5.31,8/1/2023
46,Each Match Box,5.6,1.08,Rawal-pindi,5.57,8/1/2023
46,Each Match Box,5.6,1.08,Gujran-wala,5,8/1/2023
46,Each Match Box,5.6,1.08,Sialkot,5,8/1/2023
46,Each Match Box,5.6,1.08,Lahore,6,8/1/2023
46,Each Match Box,5.6,1.08,Faisal-abad,6,8/1/2023
46,Each Match Box,5.6,1.08,Sar-godha,5.19,8/1/2023
46,Each Match Box,5.6,1.08,Multan,7,8/1/2023
46,Each Match Box,5.6,1.08,Baha-walpur,6,8/1/2023
46,Each Match Box,5.6,1.08,Karachi,7,8/1/2023
46,Each Match Box,5.6,1.08,Hyder-abad,5.65,8/1/2023
46,Each Match Box,5.6,1.08,Sukkur,6,8/1/2023
46,Each Match Box,5.6,1.08,Larkana,5,8/1/2023
46,Each Match Box,5.6,1.08,Pesha-war,6,8/1/2023
46,Each Match Box,5.6,1.08,Bannu,5,8/1/2023
46,Each Match Box,5.6,1.08,Quetta,5,8/1/2023
46,Each Match Box,5.6,1.08,Khuz-dar,5,8/1/2023
47,Per Litre Petrol Super,284.3,10.03,Islam-abad,284.08,8/1/2023
47,Per Litre Petrol Super,284.3,10.03,Rawal-pindi,284.07,8/1/2023
47,Per Litre Petrol Super,284.3,10.03,Gujran-wala,284.07,8/1/2023
47,Per Litre Petrol Super,284.3,10.03,Sialkot,284.23,8/1/2023
47,Per Litre Petrol Super,284.3,10.03,Lahore,284.07,8/1/2023
47,Per Litre Petrol Super,284.3,10.03,Faisal-abad,284.03,8/1/2023
47,Per Litre Petrol Super,284.3,10.03,Sar-godha,284.32,8/1/2023
47,Per Litre Petrol Super,284.3,10.03,Multan,284.14,8/1/2023
47,Per Litre Petrol Super,284.3,10.03,Baha-walpur,284.53,8/1/2023
47,Per Litre Petrol Super,284.3,10.03,Karachi,284.07,8/1/2023
47,Per Litre Petrol Super,284.3,10.03,Hyder-abad,285.2,8/1/2023
47,Per Litre Petrol Super,284.3,10.03,Sukkur,284.26,8/1/2023
47,Per Litre Petrol Super,284.3,10.03,Larkana,284.37,8/1/2023
47,Per Litre Petrol Super,284.3,10.03,Pesha-war,284.08,8/1/2023
47,Per Litre Petrol Super,284.3,10.03,Bannu,285.57,8/1/2023
47,Per Litre Petrol Super,284.3,10.03,Quetta,283.92,8/1/2023
47,Per Litre Petrol Super,284.3,10.03,Khuz-dar,284.08,8/1/2023
48,Per Litre Hi-Speed Diesel,286.22,10.97,Islam-abad,285.99,8/1/2023
48,Per Litre Hi-Speed Diesel,286.22,10.97,Rawal-pindi,285.98,8/1/2023
48,Per Litre Hi-Speed Diesel,286.22,10.97,Gujran-wala,286.03,8/1/2023
48,Per Litre Hi-Speed Diesel,286.22,10.97,Sialkot,286.14,8/1/2023
48,Per Litre Hi-Speed Diesel,286.22,10.97,Lahore,285.99,8/1/2023
48,Per Litre Hi-Speed Diesel,286.22,10.97,Faisal-abad,285.92,8/1/2023
48,Per Litre Hi-Speed Diesel,286.22,10.97,Sar-godha,286.23,8/1/2023
48,Per Litre Hi-Speed Diesel,286.22,10.97,Multan,285.98,8/1/2023
48,Per Litre Hi-Speed Diesel,286.22,10.97,Baha-walpur,286.41,8/1/2023
48,Per Litre Hi-Speed Diesel,286.22,10.97,Karachi,285.98,8/1/2023
48,Per Litre Hi-Speed Diesel,286.22,10.97,Hyder-abad,287.06,8/1/2023
48,Per Litre Hi-Speed Diesel,286.22,10.97,Sukkur,286.4,8/1/2023
48,Per Litre Hi-Speed Diesel,286.22,10.97,Larkana,286.27,8/1/2023
48,Per Litre Hi-Speed Diesel,286.22,10.97,Pesha-war,285.99,8/1/2023
48,Per Litre Hi-Speed Diesel,286.22,10.97,Bannu,287.43,8/1/2023
48,Per Litre Hi-Speed Diesel,286.22,10.97,Quetta,285.93,8/1/2023
48,Per Litre Hi-Speed Diesel,286.22,10.97,Khuz-dar,285.99,8/1/2023
49,Each LPG 11.67 kg Cylinder,2865.18,13.26,Islam-abad,2894.32,8/1/2023
49,Each LPG 11.67 kg Cylinder,2865.18,13.26,Rawal-pindi,2923.09,8/1/2023
49,Each LPG 11.67 kg Cylinder,2865.18,13.26,Gujran-wala,2932.02,8/1/2023
49,Each LPG 11.67 kg Cylinder,2865.18,13.26,Sialkot,2940.44,8/1/2023
49,Each LPG 11.67 kg Cylinder,2865.18,13.26,Lahore,2879.78,8/1/2023
49,Each LPG 11.67 kg Cylinder,2865.18,13.26,Faisal-abad,2852.11,8/1/2023
49,Each LPG 11.67 kg Cylinder,2865.18,13.26,Sar-godha,2749.46,8/1/2023
49,Each LPG 11.67 kg Cylinder,2865.18,13.26,Multan,2867.55,8/1/2023
49,Each LPG 11.67 kg Cylinder,2865.18,13.26,Baha-walpur,2771.66,8/1/2023
49,Each LPG 11.67 kg Cylinder,2865.18,13.26,Karachi,2899.04,8/1/2023
49,Each LPG 11.67 kg Cylinder,2865.18,13.26,Hyder-abad,2884.4,8/1/2023
49,Each LPG 11.67 kg Cylinder,2865.18,13.26,Sukkur,2871.39,8/1/2023
49,Each LPG 11.67 kg Cylinder,2865.18,13.26,Larkana,2871.67,8/1/2023
49,Each LPG 11.67 kg Cylinder,2865.18,13.26,Pesha-war,2754.02,8/1/2023
49,Each LPG 11.67 kg Cylinder,2865.18,13.26,Bannu,2688.84,8/1/2023
49,Each LPG 11.67 kg Cylinder,2865.18,13.26,Quetta,2893.16,8/1/2023
49,Each LPG 11.67 kg Cylinder,2865.18,13.26,Khuz-dar,3056.03,8/1/2023
50,Per Min u Telephone Call Charges,1.79,0,Islam-abad,1.79,8/1/2023
50,Per Min u Telephone Call Charges,1.79,0,Rawal-pindi,1.79,8/1/2023
50,Per Min u Telephone Call Charges,1.79,0,Gujran-wala,1.79,8/1/2023
50,Per Min u Telephone Call Charges,1.79,0,Sialkot,1.79,8/1/2023
50,Per Min u Telephone Call Charges,1.79,0,Lahore,1.79,8/1/2023
50,Per Min u Telephone Call Charges,1.79,0,Faisal-abad,1.79,8/1/2023
50,Per Min u Telephone Call Charges,1.79,0,Sar-godha,1.79,8/1/2023
50,Per Min u Telephone Call Charges,1.79,0,Multan,1.79,8/1/2023
50,Per Min u Telephone Call Charges,1.79,0,Baha-walpur,1.79,8/1/2023
50,Per Min u Telephone Call Charges,1.79,0,Karachi,1.79,8/1/2023
50,Per Min u Telephone Call Charges,1.79,0,Hyder-abad,1.79,8/1/2023
50,Per Min u Telephone Call Charges,1.79,0,Sukkur,1.79,8/1/2023
50,Per Min u Telephone Call Charges,1.79,0,Larkana,1.79,8/1/2023
50,Per Min u Telephone Call Charges,1.79,0,Pesha-war,1.79,8/1/2023
50,Per Min u Telephone Call Charges,1.79,0,Bannu,1.79,8/1/2023
50,Per Min u Telephone Call Charges,1.79,0,Quetta,1.79,8/1/2023
50,Per Min u Telephone Call Charges,1.79,0,Khuz-dar,1.79,8/1/2023
51,Each Toilet Soap LIFEBUOY 115 gm,109.01,1.75,Islam-abad,111.47,8/1/2023
51,Each Toilet Soap LIFEBUOY 115 gm,109.01,1.75,Rawal-pindi,111.47,8/1/2023
51,Each Toilet Soap LIFEBUOY 115 gm,109.01,1.75,Gujran-wala,103.32,8/1/2023
51,Each Toilet Soap LIFEBUOY 115 gm,109.01,1.75,Sialkot,111.47,8/1/2023
51,Each Toilet Soap LIFEBUOY 115 gm,109.01,1.75,Lahore,111.47,8/1/2023
51,Each Toilet Soap LIFEBUOY 115 gm,109.01,1.75,Faisal-abad,105,8/1/2023
51,Each Toilet Soap LIFEBUOY 115 gm,109.01,1.75,Sar-godha,117.47,8/1/2023
51,Each Toilet Soap LIFEBUOY 115 gm,109.01,1.75,Multan,111.47,8/1/2023
51,Each Toilet Soap LIFEBUOY 115 gm,109.01,1.75,Baha-walpur,111.48,8/1/2023
51,Each Toilet Soap LIFEBUOY 115 gm,109.01,1.75,Karachi,111.49,8/1/2023
51,Each Toilet Soap LIFEBUOY 115 gm,109.01,1.75,Hyder-abad,111.48,8/1/2023
51,Each Toilet Soap LIFEBUOY 115 gm,109.01,1.75,Sukkur,105,8/1/2023
51,Each Toilet Soap LIFEBUOY 115 gm,109.01,1.75,Larkana,109.18,8/1/2023
51,Each Toilet Soap LIFEBUOY 115 gm,109.01,1.75,Pesha-war,103.32,8/1/2023
51,Each Toilet Soap LIFEBUOY 115 gm,109.01,1.75,Bannu,111.47,8/1/2023
51,Each Toilet Soap LIFEBUOY 115 gm,109.01,1.75,Quetta,111.48,8/1/2023
51,Each Toilet Soap LIFEBUOY 115 gm,109.01,1.75,Khuz-dar,96.85,8/1/2023
1,20 Kg Wheat Flour Bag,2823.53,0.2,Islam-abad,2923.83,8/1/2023
1,20 Kg Wheat Flour Bag,2823.53,0.2,Rawal-pindi,2914.64,8/1/2023
1,20 Kg Wheat Flour Bag,2823.53,0.2,Gujran-wala,2733,8/1/2023
1,20 Kg Wheat Flour Bag,2823.53,0.2,Sialkot,2733,8/1/2023
1,20 Kg Wheat Flour Bag,2823.53,0.2,Lahore,2768.93,8/1/2023
1,20 Kg Wheat Flour Bag,2823.53,0.2,Faisal-abad,2686.45,8/1/2023
1,20 Kg Wheat Flour Bag,2823.53,0.2,Sar-godha,2773,8/1/2023
1,20 Kg Wheat Flour Bag,2823.53,0.2,Multan,2705.3,8/1/2023
1,20 Kg Wheat Flour Bag,2823.53,0.2,Baha-walpur,2746.67,8/1/2023
1,20 Kg Wheat Flour Bag,2823.53,0.2,Karachi,3096.91,8/1/2023
1,20 Kg Wheat Flour Bag,2823.53,0.2,Hyder-abad,3070.88,8/1/2023
1,20 Kg Wheat Flour Bag,2823.53,0.2,Sukkur,2819.94,8/1/2023
1,20 Kg Wheat Flour Bag,2823.53,0.2,Larkana,2838.63,8/1/2023
1,20 Kg Wheat Flour Bag,2823.53,0.2,Pesha-war,2739.8,8/1/2023
1,20 Kg Wheat Flour Bag,2823.53,0.2,Bannu,2670.58,8/1/2023
1,20 Kg Wheat Flour Bag,2823.53,0.2,Quetta,2878.81,8/1/2023
1,20 Kg Wheat Flour Bag,2823.53,0.2,Khuz-dar,2945.23,8/1/2023
2,y 1 Kg Rice Basmati Broken (Average Qualit,226.3,6.43,Islam-abad,253.89,8/1/2023
2,y 1 Kg Rice Basmati Broken (Average Qualit,226.3,6.43,Rawal-pindi,245.25,8/1/2023
2,y 1 Kg Rice Basmati Broken (Average Qualit,226.3,6.43,Gujran-wala,213.28,8/1/2023
2,y 1 Kg Rice Basmati Broken (Average Qualit,226.3,6.43,Sialkot,219.82,8/1/2023
2,y 1 Kg Rice Basmati Broken (Average Qualit,226.3,6.43,Lahore,233.36,8/1/2023
2,y 1 Kg Rice Basmati Broken (Average Qualit,226.3,6.43,Faisal-abad,226.47,8/1/2023
2,y 1 Kg Rice Basmati Broken (Average Qualit,226.3,6.43,Sar-godha,208.51,8/1/2023
2,y 1 Kg Rice Basmati Broken (Average Qualit,226.3,6.43,Multan,198.61,8/1/2023
2,y 1 Kg Rice Basmati Broken (Average Qualit,226.3,6.43,Baha-walpur,197.55,8/1/2023
2,y 1 Kg Rice Basmati Broken (Average Qualit,226.3,6.43,Karachi,271.59,8/1/2023
2,y 1 Kg Rice Basmati Broken (Average Qualit,226.3,6.43,Hyder-abad,246.48,8/1/2023
2,y 1 Kg Rice Basmati Broken (Average Qualit,226.3,6.43,Sukkur,240,8/1/2023
2,y 1 Kg Rice Basmati Broken (Average Qualit,226.3,6.43,Larkana,224.92,8/1/2023
2,y 1 Kg Rice Basmati Broken (Average Qualit,226.3,6.43,Pesha-war,220,8/1/2023
2,y 1 Kg Rice Basmati Broken (Average Qualit,226.3,6.43,Bannu,190.29,8/1/2023
2,y 1 Kg Rice Basmati Broken (Average Qualit,226.3,6.43,Quetta,274.97,8/1/2023
2,y 1 Kg Rice Basmati Broken (Average Qualit,226.3,6.43,Khuz-dar,203.94,8/1/2023
3,1 Kg Rice IRRI-6/9 (Sindh/Punjab),158.45,2.92,Islam-abad,150.61,8/1/2023
3,1 Kg Rice IRRI-6/9 (Sindh/Punjab),158.45,2.92,Rawal-pindi,127.22,8/1/2023
3,1 Kg Rice IRRI-6/9 (Sindh/Punjab),158.45,2.92,Gujran-wala,,8/1/2023
3,1 Kg Rice IRRI-6/9 (Sindh/Punjab),158.45,2.92,Sialkot,,8/1/2023
3,1 Kg Rice IRRI-6/9 (Sindh/Punjab),158.45,2.92,Lahore,81.87,8/1/2023
3,1 Kg Rice IRRI-6/9 (Sindh/Punjab),158.45,2.92,Faisal-abad,157.27,8/1/2023
3,1 Kg Rice IRRI-6/9 (Sindh/Punjab),158.45,2.92,Sar-godha,219.31,8/1/2023
3,1 Kg Rice IRRI-6/9 (Sindh/Punjab),158.45,2.92,Multan,163.85,8/1/2023
3,1 Kg Rice IRRI-6/9 (Sindh/Punjab),158.45,2.92,Baha-walpur,175.93,8/1/2023
