S. No,Description,Average Price,% Change,Cities,Value,Month
20,Pulse Gram 1 Kg,146.99,0.37,Sar-godha,125.47,11-01-2021
20,Pulse Gram 1 Kg,146.99,0.37,Multan,134.33,11-01-2021
20,Pulse Gram 1 Kg,146.99,0.37,Baha-walpur,150,11-01-2021
20,Pulse Gram 1 Kg,146.99,0.37,Karachi,164.56,11-01-2021
20,Pulse Gram 1 Kg,146.99,0.37,Hyder-abad,149.08,11-01-2021
20,Pulse Gram 1 Kg,146.99,0.37,Sukkur,150,11-01-2021
20,Pulse Gram 1 Kg,146.99,0.37,Larkana,160,11-01-2021
20,Pulse Gram 1 Kg,146.99,0.37,Pesha-war,150,11-01-2021
20,Pulse Gram 1 Kg,146.99,0.37,Bannu,140,11-01-2021
20,Pulse Gram 1 Kg,146.99,0.37,Quetta,174.95,11-01-2021
20,Pulse Gram 1 Kg,146.99,0.37,Khuz-dar,160,11-01-2021
21,Potatoes 1 Kg,59.13,8.3,Islam-abad,79.15,11-01-2021
21,Potatoes 1 Kg,59.13,8.3,Rawal-pindi,72.73,11-01-2021
21,Potatoes 1 Kg,59.13,8.3,Gujran-wala,79.58,11-01-2021
21,Potatoes 1 Kg,59.13,8.3,Sialkot,73.06,11-01-2021
21,Potatoes 1 Kg,59.13,8.3,Lahore,73.89,11-01-2021
21,Potatoes 1 Kg,59.13,8.3,Faisal-abad,59.2,11-01-2021
21,Potatoes 1 Kg,59.13,8.3,Sar-godha,60,11-01-2021
21,Potatoes 1 Kg,59.13,8.3,Multan,73.19,11-01-2021
21,Potatoes 1 Kg,59.13,8.3,Baha-walpur,63.06,11-01-2021
21,Potatoes 1 Kg,59.13,8.3,Karachi,46.5,11-01-2021
21,Potatoes 1 Kg,59.13,8.3,Hyder-abad,44.1,11-01-2021
21,Potatoes 1 Kg,59.13,8.3,Sukkur,40.37,11-01-2021
21,Potatoes 1 Kg,59.13,8.3,Larkana,36.95,11-01-2021
21,Potatoes 1 Kg,59.13,8.3,Pesha-war,68.11,11-01-2021
21,Potatoes 1 Kg,59.13,8.3,Bannu,60,11-01-2021
21,Potatoes 1 Kg,59.13,8.3,Quetta,52.15,11-01-2021
21,Potatoes 1 Kg,59.13,8.3,Khuz-dar,50,11-01-2021
22,Onions 1 Kg,44.82,-9.58,Islam-abad,55.2,11-01-2021
22,Onions 1 Kg,44.82,-9.58,Rawal-pindi,52.8,11-01-2021
22,Onions 1 Kg,44.82,-9.58,Gujran-wala,49.13,11-01-2021
22,Onions 1 Kg,44.82,-9.58,Sialkot,42.3,11-01-2021
22,Onions 1 Kg,44.82,-9.58,Lahore,45.5,11-01-2021
22,Onions 1 Kg,44.82,-9.58,Faisal-abad,47.29,11-01-2021
22,Onions 1 Kg,44.82,-9.58,Sar-godha,40,11-01-2021
22,Onions 1 Kg,44.82,-9.58,Multan,47.58,11-01-2021
22,Onions 1 Kg,44.82,-9.58,Baha-walpur,53.13,11-01-2021
22,Onions 1 Kg,44.82,-9.58,Karachi,44.64,11-01-2021
22,Onions 1 Kg,44.82,-9.58,Hyder-abad,40.18,11-01-2021
22,Onions 1 Kg,44.82,-9.58,Sukkur,39.56,11-01-2021
22,Onions 1 Kg,44.82,-9.58,Larkana,35.15,11-01-2021
22,Onions 1 Kg,44.82,-9.58,Pesha-war,46.28,11-01-2021
22,Onions 1 Kg,44.82,-9.58,Bannu,40,11-01-2021
22,Onions 1 Kg,44.82,-9.58,Quetta,42.05,11-01-2021
22,Onions 1 Kg,44.82,-9.58,Khuz-dar,46.42,11-01-2021
23,Tomatoes 1 Kg,131.88,70.23,Islam-abad,144.59,11-01-2021
23,Tomatoes 1 Kg,131.88,70.23,Rawal-pindi,150.08,11-01-2021
23,Tomatoes 1 Kg,131.88,70.23,Gujran-wala,158.25,11-01-2021
23,Tomatoes 1 Kg,131.88,70.23,Sialkot,135.31,11-01-2021
23,Tomatoes 1 Kg,131.88,70.23,Lahore,140.72,11-01-2021
23,Tomatoes 1 Kg,131.88,70.23,Faisal-abad,143.18,11-01-2021
23,Tomatoes 1 Kg,131.88,70.23,Sar-godha,125.43,11-01-2021
23,Tomatoes 1 Kg,131.88,70.23,Multan,132.92,11-01-2021
23,Tomatoes 1 Kg,131.88,70.23,Baha-walpur,150.41,11-01-2021
23,Tomatoes 1 Kg,131.88,70.23,Karachi,139.48,11-01-2021
23,Tomatoes 1 Kg,131.88,70.23,Hyder-abad,134.31,11-01-2021
23,Tomatoes 1 Kg,131.88,70.23,Sukkur,114.65,11-01-2021
23,Tomatoes 1 Kg,131.88,70.23,Larkana,124.74,11-01-2021
23,Tomatoes 1 Kg,131.88,70.23,Pesha-war,112.56,11-01-2021
23,Tomatoes 1 Kg,131.88,70.23,Bannu,103.6,11-01-2021
23,Tomatoes 1 Kg,131.88,70.23,Quetta,111.04,11-01-2021
23,Tomatoes 1 Kg,131.88,70.23,Khuz-dar,135.49,11-01-2021
24,Sugar Refined 1 Kg,99.6,-3.42,Islam-abad,95.88,11-01-2021
24,Sugar Refined 1 Kg,99.6,-3.42,Rawal-pindi,90,11-01-2021
24,Sugar Refined 1 Kg,99.6,-3.42,Gujran-wala,90,11-01-2021
24,Sugar Refined 1 Kg,99.6,-3.42,Sialkot,91.22,11-01-2021
24,Sugar Refined 1 Kg,99.6,-3.42,Lahore,90,11-01-2021
24,Sugar Refined 1 Kg,99.6,-3.42,Faisal-abad,92.8,11-01-2021
24,Sugar Refined 1 Kg,99.6,-3.42,Sar-godha,90,11-01-2021
24,Sugar Refined 1 Kg,99.6,-3.42,Multan,90,11-01-2021
24,Sugar Refined 1 Kg,99.6,-3.42,Baha-walpur,90.81,11-01-2021
24,Sugar Refined 1 Kg,99.6,-3.42,Karachi,115.93,11-01-2021
24,Sugar Refined 1 Kg,99.6,-3.42,Hyder-abad,112.75,11-01-2021
24,Sugar Refined 1 Kg,99.6,-3.42,Sukkur,108.98,11-01-2021
24,Sugar Refined 1 Kg,99.6,-3.42,Larkana,113.4,11-01-2021
24,Sugar Refined 1 Kg,99.6,-3.42,Pesha-war,99.17,11-01-2021
24,Sugar Refined 1 Kg,99.6,-3.42,Bannu,98.41,11-01-2021
24,Sugar Refined 1 Kg,99.6,-3.42,Quetta,118.95,11-01-2021
24,Sugar Refined 1 Kg,99.6,-3.42,Khuz-dar,114.44,11-01-2021
25,Gur (Average Quality) 1 Kg,144.12,0.86,Islam-abad,162.98,11-01-2021
25,Gur (Average Quality) 1 Kg,144.12,0.86,Rawal-pindi,158.47,11-01-2021
25,Gur (Average Quality) 1 Kg,144.12,0.86,Gujran-wala,140,11-01-2021
25,Gur (Average Quality) 1 Kg,144.12,0.86,Sialkot,140,11-01-2021
25,Gur (Average Quality) 1 Kg,144.12,0.86,Lahore,153.73,11-01-2021
25,Gur (Average Quality) 1 Kg,144.12,0.86,Faisal-abad,148.18,11-01-2021
25,Gur (Average Quality) 1 Kg,144.12,0.86,Sar-godha,130,11-01-2021
25,Gur (Average Quality) 1 Kg,144.12,0.86,Multan,133.12,11-01-2021
25,Gur (Average Quality) 1 Kg,144.12,0.86,Baha-walpur,140,11-01-2021
25,Gur (Average Quality) 1 Kg,144.12,0.86,Karachi,155.14,11-01-2021
25,Gur (Average Quality) 1 Kg,144.12,0.86,Hyder-abad,156.38,11-01-2021
25,Gur (Average Quality) 1 Kg,144.12,0.86,Sukkur,134.91,11-01-2021
25,Gur (Average Quality) 1 Kg,144.12,0.86,Larkana,120,11-01-2021
25,Gur (Average Quality) 1 Kg,144.12,0.86,Pesha-war,140,11-01-2021
25,Gur (Average Quality) 1 Kg,144.12,0.86,Bannu,139.76,11-01-2021
25,Gur (Average Quality) 1 Kg,144.12,0.86,Quetta,154.95,11-01-2021
25,Gur (Average Quality) 1 Kg,144.12,0.86,Khuz-dar,150,11-01-2021
26,Salt Powdered (NATIONAL/SHAN) 80 0Each,30.2,0.67,Islam-abad,30,11-01-2021
26,Salt Powdered (NATIONAL/SHAN) 80 0Each,30.2,0.67,Rawal-pindi,30,11-01-2021
26,Salt Powdered (NATIONAL/SHAN) 80 0Each,30.2,0.67,Gujran-wala,30,11-01-2021
26,Salt Powdered (NATIONAL/SHAN) 80 0Each,30.2,0.67,Sialkot,30,11-01-2021
26,Salt Powdered (NATIONAL/SHAN) 80 0Each,30.2,0.67,Lahore,31.18,11-01-2021
26,Salt Powdered (NATIONAL/SHAN) 80 0Each,30.2,0.67,Faisal-abad,30,11-01-2021
26,Salt Powdered (NATIONAL/SHAN) 80 0Each,30.2,0.67,Sar-godha,30,11-01-2021
26,Salt Powdered (NATIONAL/SHAN) 80 0Each,30.2,0.67,Multan,32.4,11-01-2021
26,Salt Powdered (NATIONAL/SHAN) 80 0Each,30.2,0.67,Baha-walpur,30,11-01-2021
26,Salt Powdered (NATIONAL/SHAN) 80 0Each,30.2,0.67,Karachi,30,11-01-2021
26,Salt Powdered (NATIONAL/SHAN) 80 0Each,30.2,0.67,Hyder-abad,30,11-01-2021
26,Salt Powdered (NATIONAL/SHAN) 80 0Each,30.2,0.67,Sukkur,30,11-01-2021
26,Salt Powdered (NATIONAL/SHAN) 80 0Each,30.2,0.67,Larkana,30,11-01-2021
26,Salt Powdered (NATIONAL/SHAN) 80 0Each,30.2,0.67,Pesha-war,30,11-01-2021
26,Salt Powdered (NATIONAL/SHAN) 80 0Each,30.2,0.67,Bannu,30,11-01-2021
26,Salt Powdered (NATIONAL/SHAN) 80 0Each,30.2,0.67,Quetta,30,11-01-2021
26,Salt Powdered (NATIONAL/SHAN) 80 0Each,30.2,0.67,Khuz-dar,30,11-01-2021
27,Chilies Powder NATIONAL 200 gm Pa cEach,374.65,0.28,Islam-abad,380,11-01-2021
27,Chilies Powder NATIONAL 200 gm Pa cEach,374.65,0.28,Rawal-pindi,380,11-01-2021
27,Chilies Powder NATIONAL 200 gm Pa cEach,374.65,0.28,Gujran-wala,380,11-01-2021
27,Chilies Powder NATIONAL 200 gm Pa cEach,374.65,0.28,Sialkot,380,11-01-2021
27,Chilies Powder NATIONAL 200 gm Pa cEach,374.65,0.28,Lahore,380,11-01-2021
27,Chilies Powder NATIONAL 200 gm Pa cEach,374.65,0.28,Faisal-abad,380,11-01-2021
27,Chilies Powder NATIONAL 200 gm Pa cEach,374.65,0.28,Sar-godha,362.31,11-01-2021
27,Chilies Powder NATIONAL 200 gm Pa cEach,374.65,0.28,Multan,345,11-01-2021
27,Chilies Powder NATIONAL 200 gm Pa cEach,374.65,0.28,Baha-walpur,380,11-01-2021
27,Chilies Powder NATIONAL 200 gm Pa cEach,374.65,0.28,Karachi,345,11-01-2021
27,Chilies Powder NATIONAL 200 gm Pa cEach,374.65,0.28,Hyder-abad,380,11-01-2021
27,Chilies Powder NATIONAL 200 gm Pa cEach,374.65,0.28,Sukkur,380,11-01-2021
27,Chilies Powder NATIONAL 200 gm Pa cEach,374.65,0.28,Larkana,380,11-01-2021
27,Chilies Powder NATIONAL 200 gm Pa cEach,374.65,0.28,Pesha-war,380,11-01-2021
27,Chilies Powder NATIONAL 200 gm Pa cEach,374.65,0.28,Bannu,380,11-01-2021
27,Chilies Powder NATIONAL 200 gm Pa cEach,374.65,0.28,Quetta,380,11-01-2021
27,Chilies Powder NATIONAL 200 gm Pa cEach,374.65,0.28,Khuz-dar,380,11-01-2021
28,Garlic (Lehsun) 1 Kg,283.76,0.73,Islam-abad,337.49,11-01-2021
28,Garlic (Lehsun) 1 Kg,283.76,0.73,Rawal-pindi,297.93,11-01-2021
28,Garlic (Lehsun) 1 Kg,283.76,0.73,Gujran-wala,286.54,11-01-2021
28,Garlic (Lehsun) 1 Kg,283.76,0.73,Sialkot,289.07,11-01-2021
28,Garlic (Lehsun) 1 Kg,283.76,0.73,Lahore,229.57,11-01-2021
28,Garlic (Lehsun) 1 Kg,283.76,0.73,Faisal-abad,288.19,11-01-2021
28,Garlic (Lehsun) 1 Kg,283.76,0.73,Sar-godha,280,11-01-2021
28,Garlic (Lehsun) 1 Kg,283.76,0.73,Multan,282.15,11-01-2021
28,Garlic (Lehsun) 1 Kg,283.76,0.73,Baha-walpur,280,11-01-2021
28,Garlic (Lehsun) 1 Kg,283.76,0.73,Karachi,266.36,11-01-2021
28,Garlic (Lehsun) 1 Kg,283.76,0.73,Hyder-abad,240.52,11-01-2021
28,Garlic (Lehsun) 1 Kg,283.76,0.73,Sukkur,284.87,11-01-2021
28,Garlic (Lehsun) 1 Kg,283.76,0.73,Larkana,281.61,11-01-2021
28,Garlic (Lehsun) 1 Kg,283.76,0.73,Pesha-war,302.69,11-01-2021
28,Garlic (Lehsun) 1 Kg,283.76,0.73,Bannu,300,11-01-2021
28,Garlic (Lehsun) 1 Kg,283.76,0.73,Quetta,314.78,11-01-2021
28,Garlic (Lehsun) 1 Kg,283.76,0.73,Khuz-dar,280,11-01-2021
29,Tea Lipton Yellow Label 190 gm Pack eEach,248.47,0.98,Islam-abad,250,11-01-2021
29,Tea Lipton Yellow Label 190 gm Pack eEach,248.47,0.98,Rawal-pindi,250,11-01-2021
29,Tea Lipton Yellow Label 190 gm Pack eEach,248.47,0.98,Gujran-wala,250,11-01-2021
29,Tea Lipton Yellow Label 190 gm Pack eEach,248.47,0.98,Sialkot,250,11-01-2021
29,Tea Lipton Yellow Label 190 gm Pack eEach,248.47,0.98,Lahore,250,11-01-2021
29,Tea Lipton Yellow Label 190 gm Pack eEach,248.47,0.98,Faisal-abad,250,11-01-2021
29,Tea Lipton Yellow Label 190 gm Pack eEach,248.47,0.98,Sar-godha,250,11-01-2021
29,Tea Lipton Yellow Label 190 gm Pack eEach,248.47,0.98,Multan,250,11-01-2021
29,Tea Lipton Yellow Label 190 gm Pack eEach,248.47,0.98,Baha-walpur,250,11-01-2021
29,Tea Lipton Yellow Label 190 gm Pack eEach,248.47,0.98,Karachi,250,11-01-2021
29,Tea Lipton Yellow Label 190 gm Pack eEach,248.47,0.98,Hyder-abad,250,11-01-2021
29,Tea Lipton Yellow Label 190 gm Pack eEach,248.47,0.98,Sukkur,250,11-01-2021
29,Tea Lipton Yellow Label 190 gm Pack eEach,248.47,0.98,Larkana,250,11-01-2021
29,Tea Lipton Yellow Label 190 gm Pack eEach,248.47,0.98,Pesha-war,250,11-01-2021
29,Tea Lipton Yellow Label 190 gm Pack eEach,248.47,0.98,Bannu,244.84,11-01-2021
29,Tea Lipton Yellow Label 190 gm Pack eEach,248.47,0.98,Quetta,250,11-01-2021
29,Tea Lipton Yellow Label 190 gm Pack eEach,248.47,0.98,Khuz-dar,230,11-01-2021
30,Cooked Beef at Average Hotel Per Plate,167.25,1.93,Islam-abad,178.35,11-01-2021
30,Cooked Beef at Average Hotel Per Plate,167.25,1.93,Rawal-pindi,166.04,11-01-2021
30,Cooked Beef at Average Hotel Per Plate,167.25,1.93,Gujran-wala,200,11-01-2021
30,Cooked Beef at Average Hotel Per Plate,167.25,1.93,Sialkot,180,11-01-2021
30,Cooked Beef at Average Hotel Per Plate,167.25,1.93,Lahore,140.36,11-01-2021
30,Cooked Beef at Average Hotel Per Plate,167.25,1.93,Faisal-abad,265.66,11-01-2021
30,Cooked Beef at Average Hotel Per Plate,167.25,1.93,Sar-godha,150,11-01-2021
30,Cooked Beef at Average Hotel Per Plate,167.25,1.93,Multan,139.88,11-01-2021
30,Cooked Beef at Average Hotel Per Plate,167.25,1.93,Baha-walpur,186.43,11-01-2021
30,Cooked Beef at Average Hotel Per Plate,167.25,1.93,Karachi,144.16,11-01-2021
30,Cooked Beef at Average Hotel Per Plate,167.25,1.93,Hyder-abad,127.84,11-01-2021
30,Cooked Beef at Average Hotel Per Plate,167.25,1.93,Sukkur,150,11-01-2021
30,Cooked Beef at Average Hotel Per Plate,167.25,1.93,Larkana,165.1,11-01-2021
30,Cooked Beef at Average Hotel Per Plate,167.25,1.93,Pesha-war,150,11-01-2021
30,Cooked Beef at Average Hotel Per Plate,167.25,1.93,Bannu,110,11-01-2021
30,Cooked Beef at Average Hotel Per Plate,167.25,1.93,Quetta,239.86,11-01-2021
30,Cooked Beef at Average Hotel Per Plate,167.25,1.93,Khuz-dar,223.28,11-01-2021
31,Cooked Daal at Average Hotel Per Plate,82.42,1.1,Islam-abad,114.88,11-01-2021
31,Cooked Daal at Average Hotel Per Plate,82.42,1.1,Rawal-pindi,104.98,11-01-2021
31,Cooked Daal at Average Hotel Per Plate,82.42,1.1,Gujran-wala,73.19,11-01-2021
31,Cooked Daal at Average Hotel Per Plate,82.42,1.1,Sialkot,70,11-01-2021
31,Cooked Daal at Average Hotel Per Plate,82.42,1.1,Lahore,80,11-01-2021
31,Cooked Daal at Average Hotel Per Plate,82.42,1.1,Faisal-abad,100,11-01-2021
31,Cooked Daal at Average Hotel Per Plate,82.42,1.1,Sar-godha,73.19,11-01-2021
31,Cooked Daal at Average Hotel Per Plate,82.42,1.1,Multan,68.07,11-01-2021
31,Cooked Daal at Average Hotel Per Plate,82.42,1.1,Baha-walpur,83.2,11-01-2021
31,Cooked Daal at Average Hotel Per Plate,82.42,1.1,Karachi,84.57,11-01-2021
31,Cooked Daal at Average Hotel Per Plate,82.42,1.1,Hyder-abad,71.58,11-01-2021
31,Cooked Daal at Average Hotel Per Plate,82.42,1.1,Sukkur,80,11-01-2021
31,Cooked Daal at Average Hotel Per Plate,82.42,1.1,Larkana,80,11-01-2021
31,Cooked Daal at Average Hotel Per Plate,82.42,1.1,Pesha-war,73.19,11-01-2021
31,Cooked Daal at Average Hotel Per Plate,82.42,1.1,Bannu,60,11-01-2021
31,Cooked Daal at Average Hotel Per Plate,82.42,1.1,Quetta,114.93,11-01-2021
31,Cooked Daal at Average Hotel Per Plate,82.42,1.1,Khuz-dar,93.22,11-01-2021
32,Tea Prepared Ordinary Per Cup,32.24,2.87,Islam-abad,37.84,11-01-2021
32,Tea Prepared Ordinary Per Cup,32.24,2.87,Rawal-pindi,34.97,11-01-2021
32,Tea Prepared Ordinary Per Cup,32.24,2.87,Gujran-wala,30,11-01-2021
32,Tea Prepared Ordinary Per Cup,32.24,2.87,Sialkot,30,11-01-2021
32,Tea Prepared Ordinary Per Cup,32.24,2.87,Lahore,30,11-01-2021
32,Tea Prepared Ordinary Per Cup,32.24,2.87,Faisal-abad,33.25,11-01-2021
32,Tea Prepared Ordinary Per Cup,32.24,2.87,Sar-godha,30,11-01-2021
32,Tea Prepared Ordinary Per Cup,32.24,2.87,Multan,32.8,11-01-2021
32,Tea Prepared Ordinary Per Cup,32.24,2.87,Baha-walpur,30,11-01-2021
32,Tea Prepared Ordinary Per Cup,32.24,2.87,Karachi,36.62,11-01-2021
32,Tea Prepared Ordinary Per Cup,32.24,2.87,Hyder-abad,40,11-01-2021
32,Tea Prepared Ordinary Per Cup,32.24,2.87,Sukkur,32.24,11-01-2021
32,Tea Prepared Ordinary Per Cup,32.24,2.87,Larkana,33.25,11-01-2021
32,Tea Prepared Ordinary Per Cup,32.24,2.87,Pesha-war,30,11-01-2021
32,Tea Prepared Ordinary Per Cup,32.24,2.87,Bannu,29.55,11-01-2021
32,Tea Prepared Ordinary Per Cup,32.24,2.87,Quetta,30,11-01-2021
32,Tea Prepared Ordinary Per Cup,32.24,2.87,Khuz-dar,30,11-01-2021
33,Cigarettes Capstan 20'S Packet Each,83.47,0,Islam-abad,80,11-01-2021
33,Cigarettes Capstan 20'S Packet Each,83.47,0,Rawal-pindi,80,11-01-2021
33,Cigarettes Capstan 20'S Packet Each,83.47,0,Gujran-wala,80,11-01-2021
33,Cigarettes Capstan 20'S Packet Each,83.47,0,Sialkot,80,11-01-2021
33,Cigarettes Capstan 20'S Packet Each,83.47,0,Lahore,80,11-01-2021
33,Cigarettes Capstan 20'S Packet Each,83.47,0,Faisal-abad,80,11-01-2021
33,Cigarettes Capstan 20'S Packet Each,83.47,0,Sar-godha,80,11-01-2021
33,Cigarettes Capstan 20'S Packet Each,83.47,0,Multan,80,11-01-2021
33,Cigarettes Capstan 20'S Packet Each,83.47,0,Baha-walpur,80,11-01-2021
33,Cigarettes Capstan 20'S Packet Each,83.47,0,Karachi,89.68,11-01-2021
33,Cigarettes Capstan 20'S Packet Each,83.47,0,Hyder-abad,80,11-01-2021
33,Cigarettes Capstan 20'S Packet Each,83.47,0,Sukkur,80,11-01-2021
33,Cigarettes Capstan 20'S Packet Each,83.47,0,Larkana,90,11-01-2021
33,Cigarettes Capstan 20'S Packet Each,83.47,0,Pesha-war,90,11-01-2021
33,Cigarettes Capstan 20'S Packet Each,83.47,0,Bannu,91.66,11-01-2021
33,Cigarettes Capstan 20'S Packet Each,83.47,0,Quetta,90,11-01-2021
33,Cigarettes Capstan 20'S Packet Each,83.47,0,Khuz-dar,90,11-01-2021
34,"Long Cloth 57"" Gul Ahmed/Al Karam 1 mtr",388.13,0.72,Islam-abad,409.65,11-01-2021
34,"Long Cloth 57"" Gul Ahmed/Al Karam 1 mtr",388.13,0.72,Rawal-pindi,391.84,11-01-2021
34,"Long Cloth 57"" Gul Ahmed/Al Karam 1 mtr",388.13,0.72,Gujran-wala,395,11-01-2021
34,"Long Cloth 57"" Gul Ahmed/Al Karam 1 mtr",388.13,0.72,Sialkot,400,11-01-2021
34,"Long Cloth 57"" Gul Ahmed/Al Karam 1 mtr",388.13,0.72,Lahore,314.84,11-01-2021
34,"Long Cloth 57"" Gul Ahmed/Al Karam 1 mtr",388.13,0.72,Faisal-abad,315.82,11-01-2021
34,"Long Cloth 57"" Gul Ahmed/Al Karam 1 mtr",388.13,0.72,Sar-godha,418.61,11-01-2021
34,"Long Cloth 57"" Gul Ahmed/Al Karam 1 mtr",388.13,0.72,Multan,394,11-01-2021
34,"Long Cloth 57"" Gul Ahmed/Al Karam 1 mtr",388.13,0.72,Baha-walpur,392.76,11-01-2021
34,"Long Cloth 57"" Gul Ahmed/Al Karam 1 mtr",388.13,0.72,Karachi,300,11-01-2021
34,"Long Cloth 57"" Gul Ahmed/Al Karam 1 mtr",388.13,0.72,Hyder-abad,350,11-01-2021
34,"Long Cloth 57"" Gul Ahmed/Al Karam 1 mtr",388.13,0.72,Sukkur,383.15,11-01-2021
34,"Long Cloth 57"" Gul Ahmed/Al Karam 1 mtr",388.13,0.72,Larkana,350,11-01-2021
34,"Long Cloth 57"" Gul Ahmed/Al Karam 1 mtr",388.13,0.72,Pesha-war,450,11-01-2021
34,"Long Cloth 57"" Gul Ahmed/Al Karam 1 mtr",388.13,0.72,Bannu,453.31,11-01-2021
34,"Long Cloth 57"" Gul Ahmed/Al Karam 1 mtr",388.13,0.72,Quetta,548.48,11-01-2021
34,"Long Cloth 57"" Gul Ahmed/Al Karam 1 mtr",388.13,0.72,Khuz-dar,400,11-01-2021
35,Shirting (Average Quality) 1 mtr,259.76,2.06,Islam-abad,420.63,11-01-2021
35,Shirting (Average Quality) 1 mtr,259.76,2.06,Rawal-pindi,385.16,11-01-2021
35,Shirting (Average Quality) 1 mtr,259.76,2.06,Gujran-wala,274.24,11-01-2021
35,Shirting (Average Quality) 1 mtr,259.76,2.06,Sialkot,270,11-01-2021
35,Shirting (Average Quality) 1 mtr,259.76,2.06,Lahore,175.14,11-01-2021
35,Shirting (Average Quality) 1 mtr,259.76,2.06,Faisal-abad,215.44,11-01-2021
35,Shirting (Average Quality) 1 mtr,259.76,2.06,Sar-godha,252.46,11-01-2021
35,Shirting (Average Quality) 1 mtr,259.76,2.06,Multan,250,11-01-2021
35,Shirting (Average Quality) 1 mtr,259.76,2.06,Baha-walpur,363.3,11-01-2021
35,Shirting (Average Quality) 1 mtr,259.76,2.06,Karachi,257,11-01-2021
35,Shirting (Average Quality) 1 mtr,259.76,2.06,Hyder-abad,173.27,11-01-2021
35,Shirting (Average Quality) 1 mtr,259.76,2.06,Sukkur,173.21,11-01-2021
35,Shirting (Average Quality) 1 mtr,259.76,2.06,Larkana,282.31,11-01-2021
35,Shirting (Average Quality) 1 mtr,259.76,2.06,Pesha-war,427.71,11-01-2021
35,Shirting (Average Quality) 1 mtr,259.76,2.06,Bannu,350,11-01-2021
35,Shirting (Average Quality) 1 mtr,259.76,2.06,Quetta,164.95,11-01-2021
35,Shirting (Average Quality) 1 mtr,259.76,2.06,Khuz-dar,200,11-01-2021
36,Lawn Printed Gul Ahmed/Al Karam 1 mtr,412.7,0,Islam-abad,350.76,11-01-2021
36,Lawn Printed Gul Ahmed/Al Karam 1 mtr,412.7,0,Rawal-pindi,333.1,11-01-2021
36,Lawn Printed Gul Ahmed/Al Karam 1 mtr,412.7,0,Gujran-wala,436,11-01-2021
36,Lawn Printed Gul Ahmed/Al Karam 1 mtr,412.7,0,Sialkot,309.68,11-01-2021
36,Lawn Printed Gul Ahmed/Al Karam 1 mtr,412.7,0,Lahore,332.2,11-01-2021
36,Lawn Printed Gul Ahmed/Al Karam 1 mtr,412.7,0,Faisal-abad,365.93,11-01-2021
36,Lawn Printed Gul Ahmed/Al Karam 1 mtr,412.7,0,Sar-godha,530,11-01-2021
36,Lawn Printed Gul Ahmed/Al Karam 1 mtr,412.7,0,Multan,478,11-01-2021
36,Lawn Printed Gul Ahmed/Al Karam 1 mtr,412.7,0,Baha-walpur,459.15,11-01-2021
36,Lawn Printed Gul Ahmed/Al Karam 1 mtr,412.7,0,Karachi,427.96,11-01-2021
36,Lawn Printed Gul Ahmed/Al Karam 1 mtr,412.7,0,Hyder-abad,350,11-01-2021
36,Lawn Printed Gul Ahmed/Al Karam 1 mtr,412.7,0,Sukkur,393,11-01-2021
36,Lawn Printed Gul Ahmed/Al Karam 1 mtr,412.7,0,Larkana,500,11-01-2021
36,Lawn Printed Gul Ahmed/Al Karam 1 mtr,412.7,0,Pesha-war,480,11-01-2021
36,Lawn Printed Gul Ahmed/Al Karam 1 mtr,412.7,0,Bannu,526.65,11-01-2021
36,Lawn Printed Gul Ahmed/Al Karam 1 mtr,412.7,0,Quetta,498.33,11-01-2021
36,Lawn Printed Gul Ahmed/Al Karam 1 mtr,412.7,0,Khuz-dar,353.3,11-01-2021
37,Georgette (Average Quality) 1 mtr,180.46,1.43,Islam-abad,263.8,11-01-2021
37,Georgette (Average Quality) 1 mtr,180.46,1.43,Rawal-pindi,255.93,11-01-2021
37,Georgette (Average Quality) 1 mtr,180.46,1.43,Gujran-wala,200,11-01-2021
37,Georgette (Average Quality) 1 mtr,180.46,1.43,Sialkot,200,11-01-2021
37,Georgette (Average Quality) 1 mtr,180.46,1.43,Lahore,195.03,11-01-2021
37,Georgette (Average Quality) 1 mtr,180.46,1.43,Faisal-abad,159.4,11-01-2021
37,Georgette (Average Quality) 1 mtr,180.46,1.43,Sar-godha,260,11-01-2021
37,Georgette (Average Quality) 1 mtr,180.46,1.43,Multan,141.5,11-01-2021
37,Georgette (Average Quality) 1 mtr,180.46,1.43,Baha-walpur,140,11-01-2021
37,Georgette (Average Quality) 1 mtr,180.46,1.43,Karachi,151.94,11-01-2021
37,Georgette (Average Quality) 1 mtr,180.46,1.43,Hyder-abad,130,11-01-2021
37,Georgette (Average Quality) 1 mtr,180.46,1.43,Sukkur,150,11-01-2021
37,Georgette (Average Quality) 1 mtr,180.46,1.43,Larkana,250,11-01-2021
37,Georgette (Average Quality) 1 mtr,180.46,1.43,Pesha-war,176.09,11-01-2021
37,Georgette (Average Quality) 1 mtr,180.46,1.43,Bannu,150,11-01-2021
37,Georgette (Average Quality) 1 mtr,180.46,1.43,Quetta,134.94,11-01-2021
37,Georgette (Average Quality) 1 mtr,180.46,1.43,Khuz-dar,200,11-01-2021
38,Gents Sandal Bata Pair,1199,0,Islam-abad,1199,11-01-2021
38,Gents Sandal Bata Pair,1199,0,Rawal-pindi,1199,11-01-2021
38,Gents Sandal Bata Pair,1199,0,Gujran-wala,1199,11-01-2021
38,Gents Sandal Bata Pair,1199,0,Sialkot,1199,11-01-2021
